month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202006,28047,"harrison, ms",239630,0.0522,0.0895,800,-0.118,-0.2976,90,0.0714,0.25,248,0.0333,-0.2619,48,-0.25,0.2,168,-0.087,-0.2759,441,0.2746,0.4651,112.8093715,0.0226,0.0653,1987,0.0071,0.0269,303647,0.0285,0.0601,1241,-0.0096,-0.1382,0.5513,0.1698,0.287
202006,39035,"cuyahoga, oh",200000,0.0814,0.1114,2157,-0.0481,-0.3827,63,-0.0455,0.1053,1152,0.1077,-0.2889,16,-0.3333,-0.6,692,0.0679,-0.4383,2804,0.1806,-0.0186,95.26808786,0.0511,-0.0588,1900.5,0.0163,0.2051,322681,0.0424,0.1421,4961,0.069,-0.2189,1.3,0.2519,0.4823
202006,40131,"rogers, ok",235050,-0.0084,0.2051,148,-0.1138,-0.3621,67.5,0.1638,0.3776,80,0.3333,-0.2,4,,0,48,1.4,-0.0769,151,0.1705,0.1797,106.1637184,-0.002,0.0273,2029,0.0294,0.0513,356539,0.0817,0.1476,299,0.0101,-0.1694,1.0203,0.2478,0.4685
202006,18081,"johnson, in",302550,-0.008,0.0254,212,-0.0979,-0.3595,44,-0.2414,0.2222,136,-0.0556,-0.3704,8,-0.3333,1,100,0.3889,-0.4186,385,0.1391,0.0377,113.4200901,0.0157,0.0619,2571,-0.0537,-0.0569,362673,0.0138,-0.0229,597,0.0419,-0.1496,1.816,0.3777,0.6952
202006,53007,"chelan, wa",499050,0.0081,0.0895,317,-0.0452,-0.2524,43,-0.2456,-0.0444,116,-0.4314,-0.275,4,,0,68,0.5455,-0.2917,90,0.4286,0.6981,242.8993508,-0.0635,0.0398,1792,0.0182,-0.0427,579881,-0.0113,-0.0485,407,0.0304,-0.1468,0.2839,0.0942,0.1589
202006,34041,"warren, nj",269950,0.0128,0.0033,376,-0.1512,-0.5173,59,-0.0781,0.0351,200,0.2821,-0.2063,8,1,,72,-0.2174,-0.64,5,0.25,0.6667,0,,,0,,,330632,0.0312,0.0988,381,-0.1477,-0.5128,0.0133,0.0043,0.0094
202006,35009,"curry, nm",167500,0.0531,-0.0671,183,-0.1029,-0.3511,85,0,0.2143,60,0.6667,-0.1667,0,,,36,-0.1,-0.3077,113,0.1771,0.4868,91.45444864,0.0384,-0.0339,1709.5,0.0056,-0.0764,177244,0.0085,-0.0772,296,-0.0133,-0.1732,0.6175,0.1469,0.348
202006,36053,"madison, ny",227188.5,0.0868,0.0714,189,0.0678,-0.2814,92.5,-0.1741,0.5948,104,1.3636,0,0,,,48,0.5,-0.25,176,0.3435,2.3846,117.8430388,0.0385,0.0175,1810,-0.0055,-0.0115,253962,0.0353,-0.0075,365,0.1851,0.1587,0.9312,0.1911,0.7335
202006,36091,"saratoga, ny",399950,0.0152,0.0817,1049,-0.0411,-0.325,107.5,0.0859,0.4931,348,0.16,-0.1869,32,3,0.3333,168,0.5,-0.5116,858,0.2363,-0.0684,192.6577923,0.0056,0.0688,2030,0.0005,0,452327,0.0274,0.0185,1907,0.0666,-0.2295,0.8179,0.1836,0.2253
202006,12069,"lake, fl",281300,0.0063,0.0045,1481,-0.092,-0.1831,77,0.0845,0.1667,560,0.0853,-0.1617,88,0.1579,0.4667,424,-0.0093,-0.3248,1206,0.2133,0.0974,146.8629499,0.0093,0.0579,1940.5,0.0028,-0.058,368354,0.0278,-0.0223,2687,0.0236,-0.0773,0.8143,0.2049,0.2081
202006,22051,"jefferson, la",292450,0.026,0.071,725,-0.0523,-0.2533,67,-0.0563,0.1167,284,0.0143,-0.2366,8,,1,236,0.0727,-0.3218,671,0.3807,0.0651,150.8277794,0.0127,0.1246,1932.5,0.0171,0.0076,376689,0.0193,0.0399,1396,0.1159,-0.128,0.9255,0.2902,0.2767
202006,47065,"hamilton, tn",360735,0.0189,0.1275,1022,-0.1128,-0.3695,64,-0.0154,0.1636,448,-0.0345,-0.2956,16,-0.2,-0.4286,276,-0.0282,-0.4851,1120,0.1877,17.9831,148.451393,0.0276,0.1111,2373.5,-0.0011,0.0096,455884,0.0529,0.1855,2142,0.0224,0.275,1.0959,0.2773,1.0595
202006,29047,"clay, mo",332500,0.0105,0.1085,401,-0.1206,-0.4304,56,-0.0175,0.3333,248,-0.0606,-0.4414,16,3,3,128,0.2308,-0.5,961,0.1763,4.0314,135.8569872,-0.0185,0.1248,2345.5,0.0189,0.0759,379702,0.0287,0.1736,1362,0.0699,0.5218,2.3965,0.6048,2.1252
202006,32019,"lyon, nv",344550,0.0506,0.0364,156,-0.0769,-0.3097,70.5,0.1016,0.3302,104,0.625,-0.037,8,1,0,36,0.5,-0.625,166,0.071,-0.0568,186.9227224,0.0209,0.0545,1823.5,0.0444,-0.0202,413677,0.0778,0.0877,322,-0.0062,-0.199,1.0641,0.1469,0.2853
202006,13139,"hall, ga",355953,0.0395,0.1267,1343,-0.1374,-0.4148,75.5,0.0786,0.0786,544,0.1724,-0.15,144,0.0909,2.6,348,-0.1031,-0.463,971,0.2214,0.2062,126.7302528,0.0111,0.1565,2413,0.0423,0.27,500576,0.0256,0.1811,2314,-0.0162,-0.2535,0.723,0.2124,0.3722
202006,24043,"washington, md",262900,-0.0545,0.062,301,-0.0444,-0.4916,61,-0.1528,0,140,0.2069,-0.4444,24,0,2,76,-0.0952,-0.587,97,0.1829,0.1829,117.1657481,-0.0036,0.0343,1887,-0.0565,0.0075,297010,-0.059,0.0525,398,0.0025,-0.4095,0.3223,0.0619,0.1837
202006,45079,"richland, sc",237000,0.0325,0.0347,852,-0.1244,-0.3799,45.5,-0.1415,-0.09,416,-0.0631,-0.3113,64,1.2857,1.6667,288,0.0746,-0.3514,10,0,0.25,107.6558529,0.0237,0.078,2142,-0.0037,-0.0442,275017,0.0247,0.0299,862,-0.1231,-0.3763,0.0117,0.0015,0.0059
202006,6047,"merced, ca",350000,0.0001,0.0606,526,-0.169,-0.4326,58,-0.0492,0.1837,260,0.25,-0.3434,100,2.5714,2.125,96,-0.4,-0.6418,725,0.2993,0.2288,188.9258904,0.0202,0.077,1878,0.014,-0.0084,397221,-0.4836,-0.4507,1251,0.0504,-0.1753,1.3783,0.4968,0.7419
202006,45021,"cherokee, sc",186650,0.0983,0.1669,111,-0.1048,-0.112,73,-0.0988,0.46,32,0,-0.3333,0,,,24,0.2,-0.3333,83,0,0.6939,90.02131148,0.0241,0.0878,1550,-0.0379,-0.0549,199405,0.0413,-0.0006,194,-0.0628,0.1149,0.7477,0.0784,0.3557
202006,49053,"washington, ut",453716.5,0.0082,0.1068,1270,-0.1962,-0.228,65.5,0.0234,0.1102,460,-0.0726,-0.1353,32,-0.3333,-0.2,292,-0.1798,-0.416,248,0.2784,0.0598,197.8658841,0.0171,0.0957,2364.5,0.007,0.0632,589509,0.0276,0.1638,1518,-0.1443,-0.1921,0.1953,0.0725,0.053
202006,42029,"chester, pa",498595.5,0.0074,0.1046,1146,0.066,-0.3231,70,-0.1139,0.25,632,0.7174,-0.0539,52,1.6,0.3,308,1.2,-0.4797,429,0.9861,-0.1245,177.6368645,0.0116,0.0857,2741.5,0.0124,0.015,647065,0.019,0.1014,1575,0.22,-0.2785,0.3743,0.1734,0.0849
202006,34009,"cape may, nj",512500,0.027,0.1783,1531,-0.1073,-0.3477,111,0.099,0.2759,480,0.3636,0.0526,12,2,-0.625,236,0.1569,-0.4587,333,0.3537,6.5682,192.1749939,0.026,0.1338,1109,0.0269,0.1552,914622,0.0682,0.2374,1864,-0.0495,-0.2204,0.2175,0.0741,0.1988
202006,13103,"effingham, ga",269950,0.0033,0.08,301,-0.0961,-0.2586,77,-0.061,0.2833,132,0.1786,0,8,-0.5,-0.5,48,0.0909,-0.4783,234,0.2124,0.7333,113.6844113,0.0212,0.0868,2390,-0.0042,0.0627,295554,0.0085,0.1046,535,0.0171,-0.0111,0.7774,0.1978,0.4449
202006,37069,"franklin, nc",282535,0.0187,-0.0884,186,-0.1143,-0.2017,64.5,0.075,0.1518,92,0.4375,0.15,8,-0.6667,0,40,0,0,83,0.3175,0,144.227483,0.0099,0.0478,2089.5,-0.005,-0.0754,297439,0.0151,-0.0759,269,-0.0147,-0.1487,0.4462,0.1462,0.09
202006,10003,"new castle, de",327950,0.0409,0.1307,789,-0.0663,-0.4764,62.5,-0.053,0.1792,508,0.1545,-0.2616,84,1.625,0.75,208,0.0612,-0.5806,310,0.161,-0.1014,143.010804,0.0033,0.073,2087.5,0.006,0.0495,392229,0.0379,0.1261,1099,-0.0117,-0.4066,0.3929,0.0769,0.164
202006,47105,"loudon, tn",377050,0.0192,-0.0331,214,-0.0183,-0.2274,70.5,-0.06,0.1949,104,0.4444,0.1304,4,-0.5,0,68,0,-0.3462,208,0.2761,0.2235,144.3784713,-0.003,0.0151,2470,0.0049,-0.1018,479932,0.0114,-0.0787,422,0.1076,-0.0559,0.972,0.2243,0.3582
202006,8005,"arapahoe, co",452550,0.0011,-0.0163,1139,0.0858,-0.2872,29.5,-0.1571,0.0172,1072,0.2465,-0.127,100,1.0833,1.2727,568,0.1933,-0.4059,1776,0.616,0.1532,201.6246649,-0.0008,0.0753,2427.5,-0.0413,-0.0663,678396,-0.0266,0.0552,2915,0.3571,-0.0711,1.5593,0.5116,0.5956
202006,28033,"desoto, ms",314250,0.0437,0.1637,368,-0.1133,-0.344,47.5,-0.1518,0.0326,208,-0.037,-0.2877,48,2,2,76,-0.05,-0.5581,745,0.0908,12.0702,113.8858495,0.0152,0.1235,2546,0.0016,0.0551,325933,0.0332,0.1255,1113,0.0137,0.801,2.0245,0.3787,1.9229
202006,34017,"hudson, nj",564050,0.0464,0.0255,1759,0.195,-0.1547,35,-0.4615,-0.2045,984,0.7324,0.3016,8,1,-0.3333,328,0.907,-0.2679,6,1,2,326.8553284,0.0712,0.057,744.5,0.0007,0.0129,721629,0.025,0.0678,1765,0.1966,-0.1527,0.0034,0.0014,0.0024
202006,45063,"lexington, sc",257500,0.0176,0.0696,691,-0.1744,-0.4359,47.5,-0.0686,-0.05,360,0.0465,-0.3571,92,0.2105,0.4375,240,0.1538,-0.2308,11,0.5714,2.6667,109.6115664,0.0043,0.0621,2324,0.0148,0.0229,325764,0.0149,0.103,702,-0.1682,-0.4283,0.0159,0.0076,0.0135
202006,51199,"york, va",415550,-0.0084,0.039,229,-0.102,-0.342,50,0.087,0.087,104,0.04,-0.1333,4,0,,36,-0.3571,-0.4,36,1.4,0.0588,166.0559209,0.0219,0.0562,2494,-0.0296,-0.0227,468928,0.0023,0.0548,265,-0.0185,-0.3063,0.1572,0.0984,0.0595
202006,48355,"nueces, tx",277300,0.0085,0.0466,1168,-0.1393,-0.3522,85.5,-0.0172,0.1875,404,0.0632,-0.2109,48,0.7143,1.4,232,0.1837,-0.5126,943,0.2865,0.3929,150.5166932,0.0116,0.0884,1827.5,0.0175,-0.018,382739,0.032,0.0973,2111,0.01,-0.1488,0.8074,0.2672,0.4319
202006,36043,"herkimer, ny",165000,0.0316,-0.0831,262,-0.0997,-0.2108,149.5,-0.0417,1.3,60,0.5,-0.4231,0,,,28,-0.3636,-0.4167,130,0.2745,1.2034,111.1128479,0.112,0.0487,1591.5,-0.0436,0.0321,263364,0.0147,-0.13,392,-0.0025,0.0026,0.4962,0.1457,0.3185
202006,6023,"humboldt, ca",382050,0.0914,-0.0426,241,-0.1331,-0.4584,73,0.0429,0.1774,96,-0.2,-0.3514,0,-1,-1,64,0.1429,-0.5152,14,-0.1765,-0.5758,235.8277167,0.0141,-0.019,1592.5,0.0388,-0.02,586449,0.2005,0.0876,255,-0.1356,-0.4665,0.0581,-0.0031,-0.0161
202006,37045,"cleveland, nc",219950,-0.0045,0,111,-0.1838,-0.511,80,0.1429,0.25,44,-0.1538,-0.45,0,,-1,16,-0.4286,-0.6,104,0.2381,-0.35,111.9654812,-0.0257,0.0972,1893,0.0123,-0.1212,265159,-0.004,-0.1164,215,-0.0227,-0.4444,0.9369,0.3193,0.2321
202006,5085,"lonoke, ar",174950,-0.0202,0.038,198,-0.0571,-0.4159,48.5,-0.2177,-0.1638,100,-0.0741,-0.2647,0,-1,-1,40,-0.1667,-0.5238,177,0.2553,0.4048,102.1806151,-0.0191,0.0429,1962.5,0.0106,0.0964,219409,-0.0127,0.0368,375,0.0684,-0.1935,0.8939,0.2225,0.5223
202006,32005,"douglas, nv",794550,0.0809,0.177,273,-0.0808,-0.2222,96,-0.04,0.4328,84,0.1053,-0.3226,8,1,1,52,0.1818,-0.2778,194,0.5902,0.0486,332.4687575,0.0542,0.1344,2644,0.061,0.1137,2207391,0.1549,0.1425,467,0.1146,-0.1287,0.7106,0.2998,0.1836
202006,53067,"thurston, wa",412500,-0.0061,0.0337,397,-0.0615,-0.2291,38.5,-0.0833,0.2419,320,0.0127,-0.2233,24,1,2,88,0.1,-0.4634,551,0.1576,-0.0755,212.425482,-0.0147,0.1168,2007,0.0121,-0.0691,519087,0.0145,0.0451,948,0.0545,-0.1467,1.3879,0.2626,0.2306
202006,51650,"hampton city, va",207250,0.036,0.0905,325,-0.1263,-0.4825,37.5,-0.1848,-0.1071,184,-0.1154,-0.2698,8,0,1,64,-0.2727,-0.6,38,0.1176,3.75,129.4031307,0.031,0.1132,1584,-0.01,-0.0423,233655,0.0438,0.0618,363,-0.1059,-0.4292,0.1169,0.0255,0.1042
202006,18085,"kosciusko, in",309050,0.0655,0.0474,149,-0.057,-0.4111,47.5,-0.2083,-0.181,76,-0.0952,-0.1739,0,,,52,0.625,-0.381,96,0.3521,0,140.5924334,-0.0032,-0.053,2184,0.0876,0.1767,466788,0.1699,0.1133,245,0.0699,-0.298,0.6443,0.1949,0.2648
202006,55131,"washington, wi",364450,-0.028,0.0126,205,-0.0509,-0.3322,45.5,-0.09,0.1667,152,0.2667,-0.1915,4,,,60,0.1538,-0.4444,234,0.1143,-0.0859,150.004083,0.0115,-0.0047,2053,-0.0517,-0.0888,458830,-0.0159,0.0295,439,0.0305,-0.2202,1.1415,0.1692,0.3076
202006,20173,"sedgwick, ks",263875,0.0553,0.1231,820,-0.1009,-0.3702,52.5,-0.0948,0.1667,464,-0.0645,-0.3256,28,0.1667,-0.125,212,-0.197,-0.4479,1316,0.1022,657,103.7559408,0.014,0.082,2320,-0.0073,0.0078,315574,0.0388,0.0917,2136,0.0142,0.638,1.6049,0.2957,1.6033
202006,37081,"guilford, nc",320950,0.07,0.0732,999,-0.0655,-0.2797,57.5,-0.1016,0.0268,552,0.104,-0.1737,16,-0.5556,-0.6364,272,0.1525,-0.3462,597,0.1459,0.135,0,,,0,,,413286,0.0706,0.1285,1596,0.0038,-0.1657,0.5976,0.1102,0.2184
202006,35061,"valencia, nm",261300,0.0454,0.1313,137,-0.1697,-0.4926,82.5,0.1301,0.2891,48,-0.1429,-0.4286,4,,0,40,0.6667,-0.375,182,0.3788,0.1304,132.225377,0.0721,0.1504,2074.5,0.0477,0.0244,316156,0.0695,0.1199,319,0.0741,-0.2599,1.3285,0.5285,0.7322
202006,40017,"canadian, ok",247050,0.0292,0.0362,546,-0.1107,-0.1702,38,-0.0952,-0.1163,276,-0.0921,-0.1039,40,0.4286,4,152,0.0556,-0.2692,1,0,,127.7825421,0.0151,0.052,1947,0.0204,-0.0177,272819,-0.0122,0.0403,547,-0.1106,-0.1687,0.0018,0.0002,0.0018
202006,31019,"buffalo, ne",257000,0.0488,0.0938,76,-0.1059,-0.4722,56,0.037,-0.1515,28,0,-0.2222,0,,,20,0.25,-0.5,104,0.1064,7,96.14387138,0.0103,0.0064,2636.5,0.0235,0.014,286608,0.0729,0.1217,180,0.0056,0.1465,1.3684,0.2625,1.2781
202006,47157,"shelby, tn",237050,0.0215,0.1909,1248,-0.1124,-0.356,55.5,-0.0431,0.0278,728,0.0341,-0.2288,60,0.0714,1.1429,388,0,-0.3701,1863,0.1739,0.0169,0,,,0,,,335540,0.0481,0.1526,3111,0.0394,-0.1748,1.4928,0.3641,0.5475
202006,40119,"payne, ok",207500,-0.0545,0.0924,265,-0.0112,-0.2206,69,-0.0143,0.3019,100,0.3889,-0.1667,0,-1,,48,0.2,-0.25,129,0.0078,0.2647,108.8677572,0.0043,0.0246,1863,-0.0307,0.0076,266767,-0.0039,0.0547,394,-0.0051,-0.1086,0.4868,0.0092,0.1868
202006,28121,"rankin, ms",312000,0.0911,0.1141,346,-0.0822,-0.2731,64,-0.0986,0.0159,164,0.0513,-0.0465,4,,0,88,0,-0.3889,274,-0.226,-0.1893,132.7175795,0.0366,0.1076,2375.5,0.0319,0.0401,351379,0.0709,0.1144,620,-0.1518,-0.2383,0.7919,-0.1471,0.0818
202006,16001,"ada, id",425045,0,0.0368,1288,-0.1728,-0.2559,43.5,0.0357,0.3594,836,-0.1364,-0.2768,188,4.2222,2.6154,336,-0.3115,-0.5254,2144,0.2272,41.0392,200.9914996,0.0058,0.0918,2222,-0.0089,-0.0472,533698,0.0136,0.0485,3432,0.0387,0.9259,1.6646,0.5426,1.6351
202006,47179,"washington, tn",289750,-0.0143,0.1057,227,-0.0956,-0.4517,44,-0.3433,-0.2143,148,0.1563,0.0882,0,-1,,56,-0.0667,-0.5172,224,0.0667,-0.2432,132.465034,0.0193,0.1907,2056,-0.0115,-0.0967,376709,-0.008,0.0803,451,-0.0217,-0.3648,0.9868,0.1501,0.2718
202006,27109,"olmsted, mn",367500,0.021,0.0502,469,-0.0064,-0.1829,68.5,0.123,-0.0214,212,0,-0.0536,0,-1,-1,128,0.0323,-0.3043,480,0.0667,0.0643,149.2207412,0.0015,0.041,2371,0.003,-0.037,428237,0.0252,0.0598,949,0.0293,-0.0741,1.0235,0.0701,0.2377
202006,34023,"middlesex, nj",412050,0.0049,0.0101,2160,0.0286,-0.3723,46.5,-0.3357,-0.0313,1352,0.5794,-0.1058,36,1.25,0.5,444,0.2333,-0.5747,578,0.2675,0.338,169.39595,0.181,,1125,0.2556,,637765,0.2061,0.3903,2738,0.0712,-0.2931,0.2676,0.0504,0.142
202006,9013,"tolland, ct",280000,-0.0174,0.0034,568,0.0346,-0.3357,49,-0.2097,-0.02,232,0.16,-0.1594,0,-1,-1,92,-0.08,-0.5893,0,-1,-1,139.4271709,0.0318,0.0095,2000.5,-0.0322,0.0145,311653,0.0094,0.0406,568,0.0309,-0.3372,0,-0.0036,-0.0023
202006,36063,"niagara, ny",182000,0.1379,0.1379,321,0.0031,-0.2393,79.5,0.1042,0.8488,220,0.6176,-0.1406,4,,0,80,0.6667,-0.4118,429,0.2581,19.4286,109.583278,0.0396,0.0953,1584,0.0272,-0.0174,210073,0.0501,0.0146,750,0.1346,0.693,1.3364,0.2708,1.2867
202006,51177,"spotsylvania, va",390000,0.0262,0.0401,258,-0.1195,-0.4055,48,-0.0588,0.1429,184,0.0952,-0.2203,68,7.5,3.25,52,-0.1875,-0.6176,128,0.024,-0.0922,151.7156812,0.0248,0.0847,2581,0.0234,-0.0494,468806,0.0278,0.1423,386,-0.0766,-0.3287,0.4961,0.0695,0.1712
202006,27123,"ramsey, mn",292550,-0.0081,0.0231,826,0.0549,-0.1996,31,-0.0882,0.1071,720,0.1688,-0.1743,12,-0.25,0.5,280,0.1864,-0.3,783,0.0982,0.0303,171.2119239,0.0092,0.0492,1775,0.0068,-0.0139,395298,0.0019,-0.0032,1609,0.0755,-0.1021,0.9479,0.0373,0.2115
202006,51550,"chesapeake city, va",355000,0.0443,0.0321,733,-0.0928,-0.4313,40.5,-0.0581,-0.0581,412,0.0098,-0.2077,52,0.4444,5.5,124,-0.1389,-0.631,0,-1,,154.2648588,0.0134,0.068,2259,0.0222,-0.0178,363115,0.0222,0.048,733,-0.0939,-0.4313,0,-0.0012,0
202006,6073,"san diego, ca",770050,0.028,0.0621,4388,-0.0894,-0.3659,39,-0.1136,0.0263,3156,-0.0038,-0.2102,160,0.3333,0.1111,1228,0.0033,-0.5472,4559,0.3334,-0.0013,444.6604763,0.0352,0.1289,1792.5,0.0053,-0.0486,1369005,0.0763,0.1258,8947,0.0861,-0.221,1.039,0.3295,0.3793
202006,47059,"greene, tn",252450,0.01,0.1472,179,-0.1476,-0.5778,83.5,0.1597,0.1929,76,0.4615,-0.3214,0,,,44,0.2222,-0.5217,151,0.189,-0.1272,119.9677939,-0.0128,0.1532,2024,0.008,-0.0453,328027,0.0283,0.1839,330,-0.0208,-0.4472,0.8436,0.2388,0.4356
202006,12111,"st. lucie, fl",272481.5,0.0223,0.0128,1843,-0.1339,-0.2233,92,0.0698,0.2603,644,0.1338,-0.0473,88,0.4667,1,384,-0.1652,-0.4514,1509,0.3179,0.2062,149.7126437,0.0048,0.0449,1813.5,0.0097,-0.0318,336037,0.0146,0.0275,3352,0.0241,-0.0751,0.8188,0.2807,0.2916
202006,25021,"norfolk, ma",722000,0.0328,0.1298,1239,0.0821,-0.323,35.5,-0.3661,-0.0405,968,0.3672,-0.0547,16,0,-0.4286,376,0.2368,-0.4629,329,0.5446,0.0154,334.8127275,0.0219,0.0743,2285.5,0.0029,0.0417,1094365,0.0282,0.0878,1568,0.1546,-0.2721,0.2655,0.0795,0.0885
202006,24025,"harford, md",360000,0.0001,0.059,399,-0.0721,-0.4757,32.5,-0.3981,-0.1447,320,0.2698,-0.2157,28,0.75,0.75,148,0.0571,-0.5375,90,0.0976,-0.0909,152.0301216,-0.0037,0.0569,2147.5,0.0092,0.0305,392338,0.0101,0.0707,489,-0.0449,-0.4314,0.2256,0.0349,0.0955
202006,41029,"jackson, or",462050,0.0267,0.0384,625,-0.121,-0.5315,64.5,0.0932,0.1944,288,-0.027,-0.3271,12,0.5,0.5,180,0.0465,-0.6667,644,0.3558,39.25,220.7609231,0.0096,0.0345,2032,0.0089,0.0352,700941,0.0405,0.1496,1269,0.07,-0.06,1.0304,0.3623,1.0184
202006,42033,"clearfield, pa",122500,0.0204,0.0884,199,-0.0149,-0.1911,107.5,-0.0652,0.3782,68,0.2143,0,0,,,40,0.6667,-0.1667,98,0.6066,1.5789,66.666,-0.0415,-0.0061,1664,0,0,157456,-0.0231,-0.0184,297,0.1293,0.0458,0.4925,0.1905,0.338
202006,48139,"ellis, tx",338546.5,0.0205,0.0415,457,-0.1721,-0.2848,51.5,-0.1417,0.03,228,-0.0656,-0.3049,16,-0.3333,-0.2,140,-0.0541,-0.4531,585,0.2368,0.2112,134.8055876,0.0178,0.0624,2507,-0.0004,-0.0406,364291,0.0447,0.013,1042,0.0166,-0.0713,1.2801,0.4232,0.5242
202006,40019,"carter, ok",218300,0.1492,0.4088,143,-0.1062,-0.344,86,-0.0115,0.0617,40,-0.0909,-0.3333,0,,,32,-0.1111,-0.2727,99,0.1512,48.5,99.51162347,0.0342,0.1704,2054.5,0.0482,0.1673,272991,0.0809,0.2094,242,-0.0163,0.1,0.6923,0.1548,0.6831
202006,12001,"alachua, fl",298937.5,0.0132,0.0755,778,-0.1179,-0.2077,85,0.2143,0.4407,316,0.1286,-0.1319,40,-0.375,0.6667,240,-0.0164,-0.1549,776,0.1149,24.8667,150.1529294,0.0018,0.0725,1918.5,0.0008,-0.0261,362688,0.0332,0.0594,1554,-0.0152,0.5356,0.9974,0.2083,0.9669
202006,51107,"loudoun, va",657995,-0.0178,0.0281,682,-0.0833,-0.3542,36,-0.0769,-0.0526,584,0.1231,-0.0701,92,2.8333,0.9167,176,-0.102,-0.5849,391,0.2532,0.3576,215.1700864,0.0091,0.0905,3000,-0.0164,-0.0446,793264,0.0123,0.0867,1073,0.0161,-0.2016,0.5733,0.154,0.3006
202006,37183,"wake, nc",422900,0.0264,0.0194,2843,-0.1465,-0.3111,60.5,0.0254,0.1863,1548,0.0661,-0.1954,196,0.1951,-0.0926,868,-0.0565,-0.4758,1863,0.1695,0.1017,160.4861679,0.0242,0.0578,2702,0.0093,-0.0121,534749,0.0452,0.0924,4706,-0.0443,-0.1911,0.6553,0.1771,0.2456
202006,26117,"montcalm, mi",198800,0.0466,0.2052,105,-0.2553,-0.5249,82.5,0.1301,1.1154,52,-0.35,-0.48,0,,,28,0.4,-0.6818,165,0.6667,26.5,113.3857143,-0.0016,0.1017,1629,-0.0163,0.0194,231968,0.0323,0.1426,270,0.125,0.1894,1.5714,0.8693,1.5443
202006,33001,"belknap, nh",354550,0.1078,0.0429,242,-0.107,-0.4873,52.5,-0.1923,-0.0094,160,0.3333,-0.2453,12,,2,36,-0.1818,-0.7273,210,0.3291,0.2353,188.7335213,0.0142,0.0483,1812.5,0.016,-0.056,629730,0.0699,0.0847,452,0.0536,-0.296,0.8678,0.2847,0.5076
202006,39133,"portage, oh",252500,0.0611,0.0742,250,-0.0876,-0.359,54,-0.1563,0.1489,156,0.1471,-0.1702,0,-1,-1,68,-0.1053,-0.5952,324,0.35,-0.027,107.1069221,0.0278,-0.067,2123,0.0573,0.1197,302059,0.0707,0.0059,574,0.1167,-0.2061,1.296,0.4201,0.4422
202006,2090,"fairbanks north star, ak",233425,-0.0059,0.0016,292,0.0139,-0.3878,44,-0.2542,-0.1538,196,0.5806,0.0426,4,0,-0.5,68,0.0625,-0.6047,10,1.5,,144.6240446,0.0007,0.0589,1540.5,-0.0532,-0.0938,245004,0.0008,0.0144,302,0.0342,-0.3669,0.0342,0.0204,0.0342
202006,48181,"grayson, tx",244000,-0.0039,-0.0222,520,-0.0528,-0.1475,65,-0.0972,0.2264,216,0.0385,0,4,0,-0.6667,192,0.0909,-0.1864,363,0.1863,0.3545,131.4800688,0.015,0.0918,1913.5,0.0092,-0.0433,336740,-0.025,0.0291,883,0.0327,0.0057,0.6981,0.1407,0.2587
202006,6041,"marin, ca",1596550,0.0643,0.0679,454,0.0708,-0.2618,34.5,0.0781,-0.0921,332,0.0247,0.1067,4,-0.5,-0.5,112,0.4,-0.4909,294,0.8037,0.96,683.4857496,0.0109,0.0446,2213,-0.009,-0.0054,2431048,0.044,0.1091,748,0.2743,-0.0222,0.6476,0.2631,0.4037
202006,22005,"ascension, la",285600,0.0202,0.0384,502,-0.0617,-0.2336,60.5,-0.2531,-0.0833,216,0.1739,0.2,16,0.3333,0.3333,124,0.1481,-0.4364,393,0.3459,15.375,137.7331904,0.0058,0.0276,2099,0.0062,0.0239,322320,0.0352,0.0207,895,0.0822,0.3181,0.7829,0.2371,0.7462
202006,5005,"baxter, ar",214550,0.0118,0.1295,237,-0.0849,-0.3747,103.5,-0.0327,0.035,56,0,-0.0667,0,,,36,1.25,-0.5714,120,0.165,0.3187,103.9085746,-0.0015,,1855,-0.0237,,293583,0.0192,0.1002,357,-0.0138,-0.2404,0.5063,0.1086,0.2662
202006,17091,"kankakee, il",179950,0,0.125,237,-0.1382,-0.3009,77,-0.0253,0.2833,104,0.2381,-0.2353,0,,,80,0.25,-0.3103,200,0.1299,-0.0244,105.5746461,0.0237,0.0757,1713,0.0076,0.0445,209306,0.0124,0.0696,437,-0.0332,-0.1967,0.8439,0.2002,0.2392
202006,50023,"washington, vt",307500,0.0248,0.0248,242,0,-0.3066,109,-0.128,0.0481,88,0.6923,-0.2903,4,0,0,36,0.125,-0.4375,127,0.7162,0.27,163.221228,0.0073,0.0584,1818,-0.013,-0.0411,387693,0.0238,0.041,369,0.1677,-0.1782,0.5248,0.219,0.2383
