month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
202006,44700,"stockton-lodi, ca",95,450045,0.0323,0.0441,871,-0.1728,-0.4409,47.5,-0.05,0.3194,636,0.0966,-0.3484,52,0.8571,-0.2353,212,-0.1311,-0.6395,1288,0.3702,0.0925,234.9943807,0.0113,0.0482,1936.5,0.0165,-0.009,552898,0.0428,0.0607
202006,20500,"durham-chapel hill, nc",96,429341,0.0246,0.0652,1207,-0.0636,-0.2658,64,0.0159,0.2549,612,0.0552,-0.2031,56,1,0.4,372,0.0109,-0.2955,776,0.2396,0.0458,175.890549,0.003,0.0587,2282.5,0.0351,-0.0054,520682,0.042,0.0574
202006,38860,"portland-south portland, me",97,415050,-0.0095,0.0696,1663,0.064,-0.3427,48.5,-0.2422,0.0778,984,0.2746,-0.2312,20,-0.375,0,300,0.3158,-0.5253,382,0.2362,0.0761,240.6967057,0.0076,0.092,1760.5,-0.0042,-0.0219,601379,0.0226,0.141
202006,44060,"spokane-spokane valley, wa",98,388042.5,-0.0049,0.0807,1056,-0.0231,-0.308,42,-0.087,0.1351,856,0.1146,-0.2544,52,1.6,1.1667,280,0.2069,-0.4853,1729,0.1842,-0.0159,163.6518726,0.0084,0.1381,2236,0.0108,-0.042,462844,0.0057,0.0719
202006,16860,"chattanooga, tn-ga",99,336250,0.0191,0.1597,1428,-0.1108,-0.3706,64,-0.0154,0.1429,600,-0.0506,-0.3363,20,-0.2857,-0.4444,380,-0.0404,-0.4663,1565,0.1947,16.7841,139.962421,0.026,0.1197,2319,0.0065,0.0418,422654,0.0515,0.1948
202006,27140,"jackson, ms",100,287450,0.0648,0.1058,1458,-0.0801,-0.2919,91,0.0341,0.1667,508,0.1043,-0.1533,16,0.3333,0,376,-0.0408,-0.4125,824,-0.1984,-0.1014,119.1860426,0.0186,0.0639,2420,0.0307,0.0263,349344,0.0471,0.0461
202006,36260,"ogden-clearfield, ut",101,450049.5,0.0717,0.1306,846,-0.1455,-0.433,33.5,-0.2024,0.0806,728,0,-0.3546,52,0.0833,0.4444,248,-0.2619,-0.6374,1751,0.1422,0.1736,157.6489561,0.0356,0.1435,3046.5,0.0261,0.0169,639937,0.0874,0.2872
202006,30460,"lexington-fayette, ky",102,325250,0.0006,0.0406,1064,-0.0634,-0.3528,62.5,-0.053,0.1574,460,0.0648,-0.2945,44,-0.2667,0,328,0.1714,-0.4225,1632,0.1294,0.1469,135.0479828,0.0112,0.053,2385,-0.0013,-0.0021,451334,0.0299,0.1237
202006,29540,"lancaster, pa",103,319500,-0.0014,0.1019,741,0.0263,-0.3448,45.5,-0.4167,-0.1078,496,0.9077,-0.1507,48,1,1.4,164,2.4167,-0.4875,71,0.0923,-0.0897,145.1746435,-0.0077,0.0656,2150,0.0142,0.0498,378735,-0.004,0.092
202006,42220,"santa rosa, ca",104,765550,-0.0046,-0.0419,1014,0.013,-0.1515,42.5,-0.2273,-0.0341,560,0.0145,-0.0411,12,0.5,0,332,0.2576,-0.2095,611,0.8077,0.674,422.1234918,0.0046,-0.0612,1821,-0.0033,0.0128,1334535,0.1833,-0.0353
202006,22220,"fayetteville-springdale-rogers, ar-mo",105,303050,0.0448,0.0448,1413,-0.1379,-0.4038,63,0.0161,0.0328,632,-0.0424,-0.2367,44,0.2222,0.2222,312,0.0833,-0.5593,2041,0.1208,0.3236,133.1617296,0.011,0.0767,2205,0.0032,-0.0459,427198,0.0423,0.0825
202006,11700,"asheville, nc",106,419500,0.0107,0.0512,1998,-0.0348,-0.2877,87,-0.0114,0.2429,728,0.2639,-0.1374,28,0,0.75,560,0.1765,-0.3833,1120,0.3675,0.0863,198.1867093,0.0097,0.061,2132,0.0047,-0.0243,587927,0.0283,0.0667
202006,29180,"lafayette, la",107,219300,-0.003,0.0011,1588,-0.0767,-0.2948,106,0.0707,0.1277,380,-0.1593,-0.24,20,0.6667,0.25,444,0.0278,-0.3833,892,0.3022,0.3639,118.6051369,-0.0033,0.0106,1909.5,-0.0029,-0.0075,313017,0.0123,0.0969
202006,29620,"lansing-east lansing, mi",108,219500,0.1254,0.0978,835,-0.0992,-0.3309,50,-0.2063,0.1905,536,0,-0.2717,8,1,0,264,0.2453,-0.2414,1076,0.6812,0.1093,106.4460495,0.0219,0.0374,1828,0.0386,-0.0087,263623,0.0674,0.0793
202006,37860,"pensacola-ferry pass-brent, fl",109,301235,0.021,0.0445,1691,-0.1944,-0.3609,58.5,-0.0859,-0.041,752,0.0444,-0.2134,304,0.2258,0.6522,476,-0.0846,-0.367,49,1.45,23.5,144.624366,0.0264,0.0714,2013.5,0.0032,-0.0091,439283,0.0504,0.0827
202006,44180,"springfield, mo",110,260000,0.061,0.1061,1075,-0.113,-0.2974,67.5,0.1638,0.4674,496,0.0248,-0.3333,8,-0.3333,-0.3333,252,0.125,-0.4522,1408,0.1627,0.1952,111.6717041,0.0102,0.0859,2139.5,0.0555,-0.0136,328225,0.0667,0.1465
202006,34820,"myrtle beach-conway-north myrtle beach, sc-nc",111,264950,0.0091,-0.0004,6312,-0.1035,-0.1584,101.5,0.0798,0.1154,1720,0.2113,0.0361,404,1.1957,1.9706,1304,0.0062,-0.2772,4254,0.317,0.2453,149.0883139,-0.0285,0.3069,1456,-0.0606,1.077,342906,-0.0074,0.0004
202006,38940,"port st. lucie, fl",112,301650,0.0087,0.007,3252,-0.1351,-0.2168,97.5,0.108,0.25,984,0.1081,-0.0821,112,0.2174,0.8667,700,-0.1505,-0.359,2248,0.3559,0.1588,166.0191228,0.0029,0.0457,1844.5,0.009,-0.0403,517342,-0.0208,-0.0198
202006,26620,"huntsville, al",113,296925,0.0241,0.0835,1114,-0.0869,-0.2873,44.5,0.0595,-0.1275,500,0.0504,-0.2424,204,0.8214,0.4167,252,0.1053,-0.4324,5,-0.1667,-0.1667,120.1678443,0.0138,0.1052,2500,0.0008,-0.0169,360836,0.0119,0.0916
202006,43340,"shreveport-bossier city, la",114,205550,0.0327,0.0301,1383,-0.1649,-0.3405,79.5,-0.0185,0.0063,476,0.1553,-0.162,20,1.5,0.6667,396,0.1928,-0.2826,39,-0.1136,-0.1875,106.7092131,0.0065,0.0303,1941.5,0.03,0.0165,268100,0.0617,0.0876
202006,39900,"reno, nv",115,517550,0.067,0.0918,1052,-0.11,-0.351,53,0.0816,0.2326,608,0.0556,-0.2864,36,2,-0.1,392,-0.0101,-0.4674,1267,0.3742,0.1104,250.2010431,0.0258,0.0778,2253.5,0.0491,0.0491,1034716,0.0595,0.2327
202006,33700,"modesto, ca",116,395050,0.0457,0.0561,506,-0.273,-0.4547,49,0,0.3243,380,-0.0686,-0.3403,24,0.5,0.5,104,-0.4694,-0.6533,798,0.2627,0.0231,216.6537746,0.0092,0.0592,1900,0.0215,0.0128,488942,0.0509,0.0669
202006,49620,"york-hanover, pa",117,255700,-0.0353,0.112,832,-0.0766,-0.404,44.5,-0.3732,-0.11,548,0.4574,-0.1796,40,1.5,-0.3333,228,1.28,-0.525,110,-0.009,0.0377,118.6333127,-0.0039,0.0666,2000.5,-0.0382,0.0207,297200,-0.0105,0.1317
202006,18580,"corpus christi, tx",118,287550,0.0271,0.1057,1858,-0.1269,-0.3136,91,0.046,0.2297,576,-0.0137,-0.1771,56,0.1667,1,408,0.2289,-0.3742,1247,0.2909,0.3423,156.1628552,0.0025,0.1049,1864,0.0191,0.0191,402877,0.0351,0.1438
202006,23060,"fort wayne, in",119,236400,-0.0065,0.0325,468,-0.1285,-0.2595,39,-0.1136,0.1471,324,-0.0471,-0.3017,16,1,3,152,0.1515,-0.3559,82,0,0.038,112.3438923,-0.0072,0.1166,1948,-0.0015,-0.0289,286019,0.0018,-0.1184
202006,15940,"canton-massillon, oh",120,189950,0.0434,0.1177,532,-0.1405,-0.3544,44,-0.102,0.1282,384,0.1429,-0.2258,4,0,,124,-0.2051,-0.4561,747,0.1492,0.0566,95.71488883,0.0116,-0.0343,1789,0.0223,0.0751,245117,0.0376,0.0911
202006,22420,"flint, mi",121,208950,0.045,0.1142,822,-0.1283,-0.3578,49.5,-0.3654,0.1512,468,-0.0565,-0.3571,16,0,-0.2,276,0.4681,-0.4052,458,0.7348,0.1684,118.8005234,-0.0036,0.0389,1721,0.043,0.0571,272392,0.0884,0.1514
202006,39340,"provo-orem, ut",122,437950,0.0279,0.095,1340,-0.1718,-0.3767,49,0.1136,0.1136,704,-0.2108,-0.3152,308,0.54,0.375,336,-0.2,-0.5714,2659,0.1272,0.4039,146.3033869,0.0157,0.099,3319.5,0.0315,0.0148,593144,0.0899,0.115
202006,33660,"mobile, al",123,215000,0.0285,0.1618,1107,-0.0729,-0.3649,60,-0.1045,-0.0476,512,0.0756,-0.0657,28,-0.4615,0,264,-0.1316,-0.4634,134,0.0551,,100.0378641,0.0143,0.0624,1928,0.0142,0.0255,286779,0.0514,0.0327
202006,31700,"manchester-nashua, nh",124,404950,0.0125,0.0797,634,0.0112,-0.3647,38,-0.2692,0.0556,540,0.1441,-0.1768,36,-0.1,0.2857,172,0.6538,-0.4625,477,0.1807,-0.1804,188.0999359,0.0066,0.0813,2082.5,0.0119,-0.0345,469611,0.0302,0.0634
202006,19340,"davenport-moline-rock island, ia-il",125,166800,0.0428,0.0765,1829,-0.0379,0.3578,364.5,0.0979,8.3462,400,0.0101,-0.3827,4,0,-0.5,284,0.2909,-0.1125,1322,0.0722,0.9643,99.98234181,0.008,-0.051,1625.5,0.0046,0.0673,226757,0.0192,0.0602
202006,41540,"salisbury, md-de",126,345500,0.0163,0.0315,2898,-0.1263,-0.3155,108.5,0.0637,0.1543,804,0.1044,-0.1261,68,0,-0.0556,504,0.115,-0.4498,445,0.6007,1.3421,172.1862084,-0.0126,0.0095,1883,0.0234,0.0369,464105,0.0247,0.0423
202006,28660,"killeen-temple, tx",127,242550,0.0319,0.05,1011,-0.1511,-0.2804,59,-0.0923,0.3721,516,-0.0515,-0.3281,12,-0.4,-0.5714,220,-0.0678,-0.3678,1431,0.2107,0.2653,118.6635375,0.0214,0.0844,2128.5,0.0194,0.0054,292823,0.0448,0.0801
202006,39740,"reading, pa",128,250000,-0.0383,0.1109,574,-0.0575,-0.4595,46,-0.4177,-0.0417,396,0.65,-0.2443,20,-0.1667,-0.375,136,2.7778,-0.6047,67,0.4255,0.1964,118.4819765,0.0197,0.1082,2041.5,-0.0037,0.0496,310067,0.0137,0.1302
202006,13140,"beaumont-port arthur, tx",129,209950,0.0495,0.0548,1627,0.0811,-0.0228,50,-0.2424,-0.1379,684,0.2857,0.1712,16,1,1,368,0.2105,-0.0417,200,0.1494,0.6393,104.4771977,0.0119,0.0495,1994.5,0.0033,-0.0146,251787,0.0168,0.0064
202006,37900,"peoria, il",130,134950,0.022,-0.0295,1561,-0.063,-0.2488,68.5,-0.0352,0.1048,608,0.4206,-0.0788,0,,-1,608,0.1343,-0.2657,930,0.25,0.4027,76.27752869,0.0098,-0.0222,1793,0.0011,0.013,184609,0.0112,0.0347
202006,46700,"vallejo-fairfield, ca",131,497050,0.0145,-0.004,464,-0.1773,-0.4265,39.5,-0.0125,0.197,372,-0.0412,-0.3404,40,0.6667,1,140,-0.1667,-0.5833,653,0.2982,1.3659,278.9233011,0.0177,0.037,1786,-0.0028,-0.0393,591189,0.0316,0.0132
202006,21660,"eugene, or",132,430000,0.0261,0.1248,587,-0.077,-0.2635,56,0.037,0.6471,360,0.1538,-0.2562,128,0.1034,7,292,0.1231,-0.0988,733,0.2595,19.9429,217.7770859,0.0048,0.0556,1955.5,0.0185,0.0446,492181,0.0317,0.068
202006,25060,"gulfport-biloxi-pascagoula, ms",133,226290,0.0402,0.1026,1440,-0.1267,-0.3136,92,0.0952,0.2432,420,-0.0094,-0.3,72,0,0.5,316,0.0676,-0.3629,750,0.1981,0.3417,109.7348127,0.0135,0.0643,1936,0.0083,0.0157,288383,0.0418,0.0845
202006,22180,"fayetteville, nc",134,212550,0.0641,0.1486,609,-0.1692,-0.594,56.5,-0.0738,-0.0259,376,-0.0693,-0.3974,16,-0.3333,-0.3333,112,-0.1515,-0.6164,1379,0.0463,0.2948,100.5544684,0.0093,0.0697,2068,0.0605,0.0605,233968,0.0388,0.097
202006,45220,"tallahassee, fl",135,245450,0.0016,0.0225,1722,0.0262,-0.0942,50,-0.1379,-0.0385,656,0.2813,0.0061,32,0.3333,1.6667,196,-0.02,-0.4302,161,0.1259,-0.191,143.6876118,0.0074,0.0593,1677,-0.0147,-0.0334,295715,-0.0057,-0.0105
202006,42200,"santa maria-santa barbara, ca",136,1668550,0.0977,0.4508,1089,-0.0439,-0.2721,69.5,-0.1203,0.1983,400,0.0417,-0.2424,16,1,1,164,-0.1458,-0.5684,410,0.4187,-0.0144,595.7367195,-0.0069,0.2197,2220,0.0245,0.0819,3826437,0.031,0.287
202006,34940,"naples-immokalee-marco island, fl",137,499050,0.0081,0.0505,5608,-0.0631,-0.2381,111.5,0.0825,0.0229,1228,0.1245,0.081,108,0.5,0.6875,964,0,-0.2492,1928,0.3971,0.1348,259.0603655,0.0202,0.0455,1931.5,0.0013,0.0263,1033944,0.0165,0.114
202006,26580,"huntington-ashland, wv-ky-oh",138,152000,0.1255,0.0164,1060,-0.1203,-0.3556,94.5,-0.0357,0.1667,336,0.2353,-0.1923,0,-1,-1,200,0.0204,-0.4845,576,0.0888,0.6,80.30460334,0.0334,0.0051,1877,0.0794,0.0434,214022,0.0776,0.0484
202006,41420,"salem, or",139,426500,0.0276,0.1529,906,-0.1611,-0.4726,45.5,-0.09,0.1375,628,0.0979,-0.3431,128,0.1429,1.9091,276,-0.1375,-0.549,1189,0.2595,0.7961,203.4788321,0.0144,0.0738,2205,0.0485,0.1103,530518,0.0479,0.2178
202006,11260,"anchorage, ak",140,332550,0.0079,0.0326,1357,0.0089,-0.2929,44,-0.2143,-0.1538,688,0.2464,-0.0444,24,0,0.2,496,0.1071,-0.3404,0,,,180.1873318,0.0171,0.0496,1836,0.0022,-0.0097,375787,0.0252,0.0597
202006,42340,"savannah, ga",141,310950,0.0363,0.0724,2191,-0.0782,-0.2093,81,0.0125,0.1096,728,0.0055,-0.1535,68,-0.2609,0.2143,536,-0.0759,-0.2514,1006,0.2298,0.2947,134.3095651,0.0148,0.0914,2268,-0.0079,-0.0092,436151,0.0229,0.0792
202006,11460,"ann arbor, mi",142,391950,0.0075,-0.0371,1076,0.017,-0.0376,44.5,-0.2937,-0.0326,604,0.0486,0.0559,32,1.6667,3,304,0.52,-0.2083,595,0.7297,0.074,195.4803703,-0.0015,-0.0041,2004,-0.0099,-0.0421,456341,0.012,-0.0615
202006,25860,"hickory-lenoir-morganton, nc",143,267350,0.0167,-0.0618,507,-0.0914,-0.384,70,0.0606,-0.0141,216,-0.0526,-0.2174,8,1,-0.3333,152,0.4074,-0.3448,423,0.0342,0.047,127.8729859,0.0133,0.041,2034.5,-0.0051,-0.1045,370455,0.0422,-0.0271
202006,36100,"ocala, fl",144,210045,0.015,0.0005,2857,-0.07,0.1637,123.5,0.3424,0.9,552,0.1597,-0.262,52,-0.1875,-0.2353,360,0,-0.3662,2311,0.1312,5.2291,119.2878453,0.0085,0.0389,1748,0.0006,-0.0283,287355,0.0281,0.0049
202006,33860,"montgomery, al",145,242550,0.0104,0.1028,1188,-0.0819,-0.3073,83.5,0.0705,0.1761,396,-0.01,-0.2556,8,-0.3333,1,276,0.15,-0.2959,659,0.2272,0.4021,101.8335274,0.003,0.0609,2201.5,0.0048,0.0244,268959,0.0024,0.0332
202006,47300,"visalia-porterville, ca",146,277500,0.02,-0.0191,584,-0.1669,-0.416,70,0.0938,0.2281,296,-0.0633,-0.3565,12,0,-0.25,124,-0.1622,-0.622,748,0.1368,0.2045,160.8900414,0.0156,0.0684,1762,0.0286,-0.0324,449111,0.2648,0.2382
202006,22660,"fort collins, co",147,468800,0.0192,0.0518,1306,-0.0467,-0.1067,45.5,-0.1078,0.1974,704,-0.0974,-0.2036,76,0.4615,0.3571,468,0.0734,-0.2642,1416,0.4812,0.316,186.0994465,0.0095,0.0448,2753,0.0066,0.02,591069,0.0238,0.0626
202006,45940,"trenton, nj",148,420930,0.0527,0.0932,999,0.003,-0.3814,70.5,-0.06,0.2589,484,0.407,-0.1295,12,0.5,0,256,0.3333,-0.5152,266,0.2315,-0.1713,178.9828463,0.0173,-0.0174,1680,0.0072,-0.0667,601689,0.0367,0.1021
202006,28020,"kalamazoo-portage, mi",149,312050,0.0403,0.0947,760,-0.0788,-0.2685,60,-0.2,0.3043,368,-0.2069,-0.2203,16,1,3,180,0.0227,-0.5109,866,0.589,32.3077,136.8774083,0.0109,0.0799,2075,0.0172,0.0073,411525,0.0387,0.0739
202006,41500,"salinas, ca",150,989404,0.076,0.0106,571,-0.0908,-0.2708,86.5,0.1234,0.373,256,0.1636,-0.0857,4,0,-0.6667,132,0.1379,-0.2667,410,0.7227,0.0875,525.8251944,0.0604,0.0299,2108,0.0179,-0.0075,2042338,0.0564,0.0038
202006,40220,"roanoke, va",151,300000,0.0345,0.0524,781,-0.0464,-0.3661,70,-0.0411,0.0769,360,0.125,-0.0426,44,1.75,2.6667,220,0.0577,-0.4444,896,0.0914,0.1712,134.2250928,0.0287,0.0857,2195.5,-0.002,0.0118,394260,0.0124,0.0917
202006,14500,"boulder, co",152,725050,0.0357,0.1602,1428,0.1763,-0.1678,36,-0.2,0,872,0.0531,-0.1417,40,0.6667,-0.3333,528,0.4043,-0.2667,1196,0.4375,0.0669,321.0203697,0.0539,0.1849,2645,-0.0207,-0.0189,1068308,0.005,0.0764
202006,28700,"kingsport-bristol-bristol, tn-va",153,232433,0.0328,0.1071,810,-0.038,-0.4118,84.5,0.0181,0.2071,276,0.0455,-0.3784,8,0,1,208,-0.0877,-0.4409,509,0.0649,-0.0305,106.6102928,0.0235,0.0912,2015,-0.0103,-0.0354,330357,0.0199,0.0911
202006,40420,"rockford, il",154,170000,0.0628,0.0964,873,-0.0781,-0.2925,51,-0.2273,0.186,552,0.3398,-0.2159,4,-0.5,-0.75,256,-0.0725,-0.4386,1125,0.2032,0.1019,83.75133244,0.0297,-0.0541,1967.5,0.0538,0.1301,211480,0.0211,0.0347
202006,30700,"lincoln, ne",155,335000,0.0153,0.0637,768,-0.1193,-0.2433,76.5,0.0929,0.5,320,-0.0244,-0.3043,12,-0.25,0,96,0.0435,-0.5385,956,0.1142,,132.4993075,0.0013,0.0365,2494.5,0.0018,0.0249,384916,0.0173,0.0784
202006,21780,"evansville, in-ky",156,187250,-0.0095,0.0406,458,-0.0498,-0.4195,57.5,-0.1016,0.0455,244,0.0167,-0.1757,8,,1,152,0.0857,-0.5,67,-0.0147,0.1964,95.96307915,0.0177,0.0342,1976,0.0165,0.0066,249537,0.033,0.1123
202006,24580,"green bay, wi",157,290000,0.0002,0.0743,612,-0.0347,-0.3304,72.5,-0.0068,0.4796,324,0.1739,-0.243,4,0,,132,0.1786,-0.4677,720,0.1447,0.0635,133.979253,0.0217,0.1034,1854,-0.0133,0,340706,-0.0007,0.0892
202006,15180,"brownsville-harlingen, tx",158,265000,0.039,0.1322,1188,-0.118,-0.2895,113,0.066,0.0971,276,-0.1585,-0.1786,8,-0.6,1,124,-0.1842,-0.4918,383,0.3439,0.3534,134.6738047,0.0243,0.0407,1791.5,0.0127,0.0638,428925,0.0739,0.3397
202006,43900,"spartanburg, sc",159,248452.5,0.0393,0.0805,1266,-0.1341,-0.2847,70,-0.0141,0.1111,516,0.2056,-0.2412,52,-0.381,-0.2778,288,-0.0649,-0.2653,1460,0.1257,0.6204,88.81017843,-0.0186,0.041,1300,-0.0327,-0.0668,340610,0.058,0.0544
202006,43780,"south bend-mishawaka, in-mi",160,250050,0.0638,0.1136,583,-0.1072,-0.3464,69.5,0.0692,0.4184,312,0.013,-0.2909,4,0,-0.5,164,0.1081,-0.481,247,0.4034,0.6577,113.2667598,0.0194,0.1296,1922,0.0537,0.0073,315283,0.0442,0.1215
202006,17980,"columbus, ga-al",161,224950,0.0976,0.2501,764,-0.0872,-0.4303,66.5,-0.1582,-0.1687,332,0.0921,-0.1782,20,-0.1667,1.5,132,0.1379,-0.5075,70,0.3208,0.2963,94.5977918,0.0257,0.1093,2128,0.0236,0.064,274046,0.0466,0.0706
202006,46540,"utica-rome, ny",162,169950,0.0053,0.0625,569,-0.0793,-0.3407,114.5,-0.0297,1.1604,240,0.4634,-0.3023,4,,0,120,0.3636,-0.4,544,0.2449,2.3171,110.77422,0.0791,0.1211,1648,-0.019,0.0098,249053,0.0141,0.0725
202006,20260,"duluth, mn-wi",163,239050,0.0351,0.1116,1262,0.0202,-0.2934,69.5,-0.109,0.2193,504,0.1351,-0.1871,0,-1,,352,0.4426,-0.1927,791,0.2989,0.3591,146.5560199,0.0053,0.2547,1504,0,0.0273,319432,0.0046,0.1025
202006,31180,"lubbock, tx",164,257800,0.0351,0.0314,680,-0.0872,-0.2917,42,-0.1765,0,408,0.1591,-0.1207,4,-0.6667,-0.5,188,0.1463,-0.4125,730,0.0564,0.1987,121.0907435,0.0084,0.1302,2190,0.0078,-0.0407,319093,0.0301,0.072
202006,48900,"wilmington, nc",165,369500,0.0012,0.0496,1341,-0.1332,-0.1534,79.5,0.089,0.2422,492,-0.0538,-0.1689,56,0.2727,0.2727,312,-0.1034,-0.3097,1397,0.1889,0.1026,168.3732236,0.0086,0.0422,2228,0.0113,-0.0031,557125,0.0066,0.0575
202006,23540,"gainesville, fl",166,295050,0.0034,0.0926,775,-0.103,-0.2068,82,0.2239,0.3898,324,0.125,-0.1383,40,-0.4118,0.6667,236,-0.0328,-0.1918,778,0.1114,37.9,149.5223849,-0.0006,0.0698,1914.5,0.0045,-0.0075,362639,0.0317,0.0729
202006,21500,"erie, pa",167,169000,0.0566,0.0123,516,-0.101,-0.5397,88.5,-0.115,0.2465,224,0.0769,-0.4167,4,,,132,0.65,-0.56,558,0.6034,0.0941,98.20624482,-0.0095,0.1544,1635,0.0136,0.145,241369,0.0149,0.0597
202006,36500,"olympia-tumwater, wa",168,412500,-0.0177,0.0314,397,-0.0592,-0.2261,38.5,-0.0833,0.2419,320,0.0127,-0.2233,24,1,2,88,0.1,-0.45,548,0.1561,-0.0728,212.425482,-0.0153,0.1168,2007,0.0121,-0.07,519213,0.0124,0.043
202006,16300,"cedar rapids, ia",169,234950,0,0,779,-0.0792,-0.2218,61,0.0339,0.3864,396,0.0761,-0.1951,12,0.5,0,184,-0.0612,-0.4177,900,0.1111,9.4651,117.2758352,0.0139,0.071,1699,-0.0029,-0.1305,259371,0.018,-0.0605
202006,22900,"fort smith, ar-ok",170,188550,0.0478,0.1154,835,-0.0702,-0.3007,79,-0.0595,0,272,0.1525,-0.1169,4,-0.75,0,152,0.0556,-0.3871,34,0.0303,-0.15,94.20462384,0.0207,0.0886,1934,0.0021,0.0152,266410,0.0354,0.0632
202006,18880,"crestview-fort walton beach-destin, fl",171,459500,-0.0256,0.071,2451,-0.1187,-0.1646,86.5,0.0949,0.0813,844,0.1223,0.0657,100,-0.2424,-0.359,532,0.0391,-0.2312,8,-0.1111,1,288.3960891,-0.0034,0.0905,1882,-0.0223,-0.0304,759262,-0.0028,0.0366
202006,35980,"norwich-new london, ct",172,302500,0.0252,0.0098,1219,0.0339,-0.3156,59.5,-0.1959,-0.0083,424,0.1398,-0.1908,16,-0.2,3,200,0.1628,-0.5192,3,0.5,0,161.4128328,0.0188,0.02,1884,0.0222,0.0352,432501,0.0325,0.045
202006,42020,"san luis obispo-paso robles-arroyo grande, ca",173,774550,0.0072,0.0537,808,-0.0616,-0.2484,80.5,0.1338,0.4123,288,-0.0649,-0.3333,12,0,2,224,0.12,-0.3978,479,0.5016,-0.108,404.3259529,0.0047,0.0703,1949,0.0067,0.0183,1036149,0.0025,0.064
202006,17300,"clarksville, tn-ky",174,265050,0.0192,0.0476,754,-0.1669,-0.381,52,0.0196,0.2093,400,-0.1228,-0.2647,60,-0.2105,0.5,124,-0.0606,-0.5079,784,0.0609,0.5525,124.8590501,0.0091,0.1082,2166.5,0.0039,-0.0328,288937,0.015,0.0842
202006,31340,"lynchburg, va",175,289937.5,0.0357,0.074,759,-0.0899,-0.4024,76,0.027,0.1343,352,0.2055,-0.1538,20,1.5,0.6667,176,0.1282,-0.5269,773,0.0842,0.1838,133.8566304,0.0225,0.0772,2151,0.0462,0.0023,409363,0.0792,0.1171
202006,12100,"atlantic city-hammonton, nj",176,250050,-0.0138,-0.0384,2064,-0.0927,-0.2655,104.5,0.1484,0.4122,564,0.175,-0.1557,32,0,-0.2,312,0.2188,-0.4621,924,0.264,7.8,100.9624455,-0.0038,0.1452,1060,0,0.0115,426186,0.0086,-0.0104
202006,24540,"greeley, co",177,436700,-0.0022,0.0274,1122,-0.05,-0.1922,42.5,-0.0116,0.0366,764,0.0214,-0.0354,68,0.0625,-0.32,388,0,-0.2302,1516,0.3416,0.0993,154.6536762,0.0022,0.0411,2907,-0.0109,-0.0412,523575,0.0079,0.0366
202006,14740,"bremerton-silverdale, wa",178,495050,-0.01,0.0053,425,-0.0319,-0.21,40.5,-0.1,0.1912,320,0.0256,-0.0805,8,-0.6667,-0.5,100,0.0417,-0.4318,576,0.1361,-0.0384,241.4540293,0.0283,0.0995,2061.5,0.0017,-0.099,665190,0.0583,-0.0358
202006,43620,"sioux falls, sd",179,252500,0.0102,0.0308,1514,0.0182,0.1426,42,-0.0233,0.3125,568,0.0143,-0.1598,20,4,0.25,160,0.25,-0.3333,1,0,-0.5,136.6516246,-0.0001,0.0549,1847,0.033,-0.0054,319049,0.0289,0.0401
202006,13780,"binghamton, ny",180,159000,0.0668,0.1353,631,-0.0094,-0.399,90,-0.0816,0.4286,308,1.2647,-0.1444,4,0,-0.5,148,0.9474,-0.5375,430,0.4828,-0.038,80.5069365,0.0494,0.0504,1913,0.0465,0.0352,206644,0.0805,0.1836
202006,11100,"amarillo, tx",181,279750,0.0025,0.1517,721,-0.0488,-0.3636,55.5,-0.075,-0.075,324,0.0253,-0.2703,8,0,0,244,0.2708,-0.3068,541,0.2295,0.2494,121.1831779,-0.0012,0.0555,2264.5,0.0196,0.0677,354383,0.0261,0.1384
202006,42100,"santa cruz-watsonville, ca",182,1029550,0.0624,0.03,404,0,-0.2601,45,-0.25,0,244,0.1961,-0.0896,8,,0,92,0.2105,-0.54,324,0.62,0.2,600.1602564,0.0375,0.0302,1774,0.012,-0.0062,1492279,0.0705,0.0695
202006,25180,"hagerstown-martinsburg, md-wv",183,249750,-0.0008,0.0536,665,-0.1296,-0.4825,74.5,0.0643,0.1641,312,0.1143,-0.4046,44,-0.2143,-0.3529,144,-0.1628,-0.5862,353,0.293,0.3577,119.6887952,-0.0087,0.0318,1911.5,0.0034,0.0082,290395,-0.0092,0.0928
202006,22020,"fargo, nd-mn",184,270000,0.0236,0.0387,950,0.0011,-0.2781,50,-0.1667,0.087,436,0.0583,-0.0439,12,0,0,292,0.0429,-0.4206,245,0.2629,48,113.8924471,-0.005,0.0096,2330,0.0246,0.0237,315132,0.0272,0.0212
