date,zip,new_listing_count,active_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_feet,median_square_feet,average_listing_price,total_listing_count,pending_ratio,permit_count,permit_type
201809,77090,32,71,0,24,46,74.49637389,2565,213848,117,0.6479,278,
201809,77351,48,250,0,56,44,118.956044,1824,317214,294,0.176,218,
201809,77364,0,42,0,8,8,119.9519231,1488,224817,50,0.1905,141,
201809,77371,4,19,0,0,3,103.926097,1640,257140,22,0.1579,373,
201809,77532,48,164,4,48,91,112.4583333,2160,263234,255,0.5549,377,
201809,77861,0,13,0,4,3,166.6925165,2579,424300,16,0.2308,386,
201809,77079,72,267,0,100,45,176.2254098,2762,559242,312,0.1685,77,
201809,77065,24,45,0,16,38,97.04854369,2455,244052,83,0.8444,380,
201809,77422,20,60,0,8,12,99.86772487,1344,274158,72,0.2,42,
201809,77099,24,47,0,8,29,88.37772397,1642,136911,76,0.617,30,
201809,77062,32,72,0,20,27,113.3171913,2243,296206,99,0.375,219,
201809,77054,40,107,0,32,23,140.3350515,1104,192308,130,0.215,4,
201809,77406,112,469,36,196,162,114.340162,2941,418398,631,0.3454,377,
201809,77093,8,22,0,4,16,106.0606061,1446,168144,38,0.7273,34,
201809,77486,12,40,0,8,26,112.7922971,1829,302213,66,0.65,234,
201809,77056,64,322,0,76,44,271.4617169,2690,1165530,366,0.1366,301,
201809,77535,24,93,0,24,48,122.2098214,2005,253117,141,0.5161,429,
201809,77091,12,66,0,12,36,128.5956007,1773,268314,102,0.5455,462,
201809,77650,56,358,0,44,29,222.2222222,1535,388935,387,0.081,323,
201809,77338,36,90,4,32,54,93.60076409,2110,210818,144,0.6,83,
201809,77546,76,265,4,92,95,124.2311277,3255,471944,360,0.3585,303,
201809,77356,104,464,4,108,106,128.6695455,2686,517180,570,0.2284,179,
201809,7701,28,104,0,28,0,131.9381256,815,489072,104,0,80,
201809,77474,8,55,0,8,13,122.250423,2132,359135,68,0.2364,50,
201809,7732,20,55,0,8,1,0,0,488233,56,0.0182,304,
201809,77373,100,185,4,72,131,89,2135,202434,316,0.7081,266,
201809,77016,20,54,0,16,29,95.19230769,1188,126885,83,0.537,170,
201809,77096,80,252,0,76,47,168.8352319,2369,445898,299,0.1865,253,
201809,77859,0,22,0,4,5,67.26110363,2000,200380,27,0.2273,69,
201809,77023,8,48,0,20,18,191.2869362,1589,321818,66,0.375,425,
201809,77590,24,66,0,16,44,99.15966387,1711,197485,110,0.6667,115,
201809,77856,4,35,0,4,6,159.5259799,1990,360786,41,0.1714,194,
201809,77077,100,315,4,88,80,144.9275362,2449,406731,395,0.254,370,
201809,77304,76,308,20,100,110,121.8673219,2686,390027,418,0.3571,243,
201809,77058,32,66,0,24,30,119.4927536,2212,261089,96,0.4545,204,
201809,7722,24,114,0,24,0,215.2478448,3098,1533246,114,0,197,
201809,7721,4,24,0,4,0,156.8441065,1052,315565,24,0,236,
201809,7755,16,57,0,8,0,0,0,643881,57,0,292,
201809,77318,40,153,4,56,39,121.8187988,2332,365704,192,0.2549,435,
201809,77044,92,287,4,108,108,98.38533114,2695,281270,395,0.3763,455,
201809,77957,4,27,0,4,6,70.77409163,2137,189108,33,0.2222,146,
201809,77630,20,129,0,24,6,74.79136691,2131,194713,135,0.0465,168,
201809,77504,12,29,0,12,16,107.9074586,2181,260383,45,0.5517,173,
201809,7717,0,13,0,0,0,0,0,2162752,13,0,432,
201809,77510,16,45,0,8,22,138.6673949,1751,264593,67,0.4889,247,
201809,77536,28,55,0,24,34,113.75,2020,240431,89,0.6182,328,
201809,7750,12,40,0,16,0,338.8485947,2073,1178122,40,0,9,
201809,77665,4,20,0,4,1,92.02453988,1514,227212,21,0.05,485,
201809,77554,100,476,0,100,90,244.7945976,1720,504230,566,0.1891,11,
201809,77375,120,418,24,168,152,120.2956989,2906,414620,570,0.3636,181,
201809,77051,28,52,0,8,32,113.9900071,1476,153875,84,0.6154,71,
201809,7719,32,126,0,32,0,161.0689917,828,611203,126,0,469,
201809,7758,4,23,0,8,0,169.1595442,1365,403978,23,0,379,
201809,77357,28,107,4,52,46,110.4691283,2393,283714,153,0.4299,279,
201809,77808,16,86,0,12,40,145.3394256,2289,471155,126,0.4651,119,
201809,77568,36,144,4,40,59,111.5724138,1954,225920,203,0.4097,230,
201809,77036,40,97,4,36,25,103.1959954,1708,179536,122,0.2577,156,
201809,77094,12,54,0,20,16,139.2164321,3232,507970,70,0.2963,83,
201809,77386,100,464,40,208,187,118.3328155,2781,373024,651,0.403,321,
201809,77705,20,56,0,12,2,71.875,1904,192267,58,0.0357,109,
201809,77591,28,53,4,8,30,105.9462081,1936,204696,83,0.566,373,
201809,7702,8,17,0,4,0,226.2817552,2165,672510,17,0,422,
201809,77327,16,107,0,32,20,110.8445748,1705,226718,127,0.1869,336,
201809,77379,160,464,8,200,137,100.6727535,3245,360804,601,0.2953,201,
201809,77437,8,75,0,16,11,104.3859649,2107,246816,86,0.1467,12,
201809,77057,72,256,4,72,50,169.3659794,1872,528755,306,0.1953,106,
201809,77479,172,568,0,176,115,130.9293169,3349,591549,683,0.2025,168,
201809,77451,0,31,0,0,4,94.15833333,1200,112975,35,0.129,274,
201809,77002,24,67,0,12,27,235.9781122,1235,390529,94,0.403,358,
201809,77320,20,80,0,20,21,113.1725417,1874,258045,101,0.2625,379,
201809,77517,4,13,0,4,10,128.9993193,2188,286705,23,0.7692,206,
201809,77523,56,155,16,32,66,124.3988685,2556,347247,221,0.4258,106,
201809,77306,8,18,0,4,15,120.5882353,1747,210631,33,0.8333,428,
201809,77005,48,160,0,60,46,379.3653922,3431,1541053,206,0.2875,30,
201809,77840,32,180,0,28,33,131.5789474,1510,267402,213,0.1833,205,
201809,77583,64,271,28,76,96,116.454653,2600,326016,367,0.3542,293,
201809,77030,20,89,0,16,13,245.2073116,1657,687623,102,0.1461,119,
201809,77457,0,63,0,0,2,199.9230769,1488,327716,65,0.0317,30,
201809,77008,120,378,8,96,170,216.0983347,2273,567538,548,0.4497,413,
201809,77362,4,55,4,8,13,124.3081181,3576,475312,68,0.2364,84,
201809,77573,120,428,16,180,181,116.6437886,2826,371446,609,0.4229,369,
201809,77469,112,382,28,136,136,112.1982211,2650,329621,518,0.356,232,
201809,77657,40,146,0,36,8,122.923588,2374,301790,154,0.0548,124,
201809,77066,44,75,4,32,31,86.15900383,2274,219414,106,0.4133,458,
201809,77651,24,34,0,8,10,105.0909091,1750,228024,44,0.2941,381,
201809,77445,12,28,0,4,11,104.8819742,1677,312281,39,0.3929,251,
201809,77070,72,190,0,88,70,93.52158273,2638,283023,260,0.3684,72,
201809,77632,12,85,0,16,1,94.4589309,2012,199900,86,0.0118,192,
201809,77429,120,448,28,188,202,107.5304022,3000,376446,650,0.4509,181,
201809,77478,44,106,0,28,28,138.7685644,3232,683812,134,0.2642,121,
201809,77514,0,22,0,4,2,125.7440476,1810,321257,24,0.0909,435,
201809,77087,8,18,0,8,10,109.8901099,1798,198611,28,0.5556,445,
201809,77550,56,295,0,60,61,176.372549,1520,391383,356,0.2068,335,
201809,77441,48,286,8,84,79,130.5792972,3595,500009,365,0.2762,281,
201809,77028,16,22,0,4,11,98.19967267,1413,137949,33,0.5,9,
201809,77803,12,46,0,8,26,107.4053137,1378,260316,72,0.5652,63,
201809,77067,8,16,0,4,10,74.41222571,1700,153284,26,0.625,427,
201809,77598,12,30,0,12,10,118.6023377,1816,265617,40,0.3333,484,
201809,77082,56,162,0,44,44,121.192053,2458,503306,206,0.2716,116,
201809,77098,16,97,0,20,12,284.2404838,2943,1091407,109,0.1237,500,
201809,77518,16,27,0,8,8,119.9338296,1891,306971,35,0.2963,108,
201809,77484,0,29,0,8,9,132.5026511,2323,333135,38,0.3103,271,
201809,77003,28,94,0,16,37,180.5555556,2016,377983,131,0.3936,275,
201809,77006,64,220,0,64,48,241.7142857,2606,749939,268,0.2182,11,
201809,77521,64,175,12,56,84,100.2132196,2096,228513,259,0.48,359,
201809,77565,16,67,0,12,13,210.3672533,2631,756396,80,0.194,464,
201809,77346,144,374,24,176,141,100.9726899,2767,316349,515,0.377,157,
201809,77494,216,806,32,288,224,117.9554391,3293,429511,1030,0.2779,360,
201809,77868,4,62,0,4,23,107.5888052,2038,333394,85,0.371,193,
201809,77011,8,26,0,4,14,153.5947712,1560,257353,40,0.5385,188,
201809,77801,24,64,0,12,14,130.455408,1758,304594,78,0.2188,189,
201809,77401,28,179,0,36,29,273.8515901,3260,943694,208,0.162,189,
201809,7751,36,97,0,24,2,163.8491547,1614,698174,99,0.0206,494,
201809,77447,24,149,0,36,43,118.4210526,2294,326785,192,0.2886,281,
201809,77316,68,303,8,100,84,131.969377,2949,448635,387,0.2772,344,
201809,77578,32,135,4,48,61,120.2409639,2848,353648,196,0.4519,187,
201809,77995,8,32,0,4,7,106.660862,1812,233916,39,0.2188,487,
201809,77477,16,37,0,24,14,107.1833674,2296,254869,51,0.3784,226,
201809,77072,24,64,0,16,33,91.76853643,1610,147275,97,0.5156,295,
201809,77836,16,37,0,8,8,141.3124534,2074,519424,45,0.2162,213,
201809,77619,32,64,0,16,14,94.05882353,1666,160803,78,0.2188,24,
201809,77061,16,34,0,8,9,103.071317,2025,211147,43,0.2647,18,
201809,77979,12,88,0,8,10,146.1988304,1813,335551,98,0.1136,473,
201809,77396,88,219,28,52,101,98.39650146,2487,286608,320,0.4612,239,
201809,77551,56,166,0,32,60,152.7777778,1480,294714,226,0.3614,188,
201809,77433,168,622,60,296,267,119.371875,3031,411035,889,0.4293,76,
201809,7724,52,112,0,32,1,118.9153439,725,457116,113,0.0089,188,
201809,77566,32,87,0,36,53,105.8871627,1917,269167,140,0.6092,194,
201809,77024,88,350,4,84,65,304.095148,3451,1520996,415,0.1857,327,
201809,7730,24,66,0,24,0,0,0,321163,66,0,136,
201809,77625,8,21,0,0,0,112.6633619,1656,311078,21,0,289,
201809,77963,4,22,0,4,4,114.3009038,2432,504019,26,0.1818,360,
201809,77068,16,67,0,24,36,83.24979149,3134,334865,103,0.5373,90,
201809,77031,12,17,0,4,9,104.6979866,1816,199170,26,0.5294,379,
201809,7728,88,273,0,76,0,139.1050584,1197,486468,273,0,62,
201809,77084,124,247,0,84,157,94.10307235,2164,214949,404,0.6356,303,
201809,77511,32,100,0,40,46,110.2919708,2080,274697,146,0.46,480,
201809,77703,20,25,0,4,1,56.25,1240,94364,26,0.04,400,
201809,7760,28,118,0,24,0,262.0027435,729,2124912,118,0,440,
201809,77450,112,322,4,132,102,110.7997962,2862,364736,424,0.3168,362,
201809,7739,16,59,0,20,0,245.1312447,2362,974439,59,0,110,
201809,77489,36,55,0,16,53,89.95037221,1890,195741,108,0.9636,88,
201809,77336,8,63,0,16,17,133.2622601,2677,396408,80,0.2698,403,
201809,77018,80,213,4,64,118,240,1900,514216,331,0.554,372,
201809,77095,92,205,0,84,108,95.10869565,2645,258661,313,0.5268,0,
201809,77069,40,143,4,32,46,95.58378705,2870,305381,189,0.3217,115,
201809,77571,32,75,0,32,61,110.3639729,1943,236354,136,0.8133,117,
201809,77004,100,279,0,52,50,190.1469317,2018,423203,329,0.1792,269,
201809,77701,4,19,0,4,0,42.20183486,1856,87145,19,0,170,
201809,77833,16,90,0,20,27,127.7416357,2072,342511,117,0.3,500,
201809,77083,40,73,0,24,63,91.94616484,2165,204664,136,0.863,219,
201809,7748,52,156,0,40,0,0,0,855379,156,0,2,
201809,77901,20,93,0,36,30,91.16022099,1632,164400,123,0.3226,185,
201809,77081,8,39,0,12,8,187.2119816,2481,546509,47,0.2051,471,
201809,77502,20,35,0,12,28,102.7900147,1528,192785,63,0.8,238,
201809,77520,28,79,0,28,34,89.59445037,1629,171427,113,0.4304,242,
201809,7747,72,153,0,48,4,0,0,365563,157,0.0261,78,
201809,77584,116,316,12,152,158,109.8623853,2848,320273,474,0.5,108,
201809,77385,44,166,4,68,67,109.20508,2639,307336,233,0.4036,110,
201809,77493,104,391,24,208,140,121.0978228,2663,361290,531,0.3581,202,
201809,77563,12,47,0,8,15,213.4646962,2013,451605,62,0.3191,497,
201809,7746,24,92,0,20,0,191.7680075,1878,685092,92,0,337,
201809,77027,40,160,4,32,36,370.5815279,2837,1316885,196,0.225,276,
201809,77418,4,46,0,12,8,120.3007519,2401,321379,54,0.1739,415,
201809,7764,8,34,0,12,0,213.9791539,1948,717732,34,0,84,
201809,7738,4,37,0,24,0,238.6445661,2410,729962,37,0,442,
201809,77905,8,32,0,8,10,118.8034965,1734,289111,42,0.3125,161,
201809,77702,0,13,0,0,1,84.68834688,2452,209292,14,0.0769,273,
201809,77043,40,127,16,48,56,168.3673469,2261,374789,183,0.4409,275,
201809,77505,20,33,0,12,26,109.6538274,2538,301206,59,0.7879,148,
201809,77022,16,41,0,12,21,156.3247863,1443,245561,62,0.5122,128,
201809,77708,8,32,0,4,1,88.16120907,1526,121497,33,0.0313,168,
201809,77053,24,30,0,4,33,95.91836735,1280,139110,63,1.1,110,
201809,77037,12,14,0,0,6,116.7992048,1473,256643,20,0.4286,393,
201809,7756,8,40,0,8,0,0,0,789112,40,0,74,
201809,7737,4,15,0,4,0,126.4533333,1303,414555,15,0,399,
201809,77354,56,274,24,92,89,126.9311429,2911,441051,363,0.3248,268,
201809,77503,12,23,0,4,23,105.3076923,1513,175109,46,1,164,
201809,77089,48,109,0,32,63,101.5076923,2147,240447,172,0.578,372,
201809,7740,36,146,0,36,0,0,0,963407,146,0,273,
201809,77355,52,204,0,52,61,135.1172048,2571,453812,265,0.299,375,
201809,77009,88,264,4,72,78,235.2071006,1703,469546,342,0.2955,267,
201809,77954,4,35,0,8,5,104.2050338,1834,242891,40,0.1429,191,
201809,77962,0,17,0,0,0,90.44972208,2258,265903,17,0,490,
201809,77015,20,48,0,12,33,94.20289855,1585,183136,81,0.6875,216,
201809,77707,24,75,0,20,5,85.67662566,1618,163759,80,0.0667,70,
201809,77706,68,226,0,68,16,98.68421053,2479,382093,242,0.0708,266,
201809,77581,52,135,0,64,58,116.2280702,2649,326201,193,0.4296,13,
201809,7727,8,48,0,12,0,165.0793651,2200,476215,48,0,426,
201809,77713,36,126,0,16,10,104.8975512,2264,326019,136,0.0794,220,
201809,77802,36,118,0,28,52,124.0844196,2129,415335,170,0.4407,55,
201809,77302,28,88,0,36,36,100.2088555,2569,292981,124,0.4091,446,
201809,7733,24,150,0,36,0,216.6237587,2662,979497,150,0,45,
201809,77642,24,76,0,8,9,86.57175837,2025,198586,85,0.1184,115,
201809,77471,52,139,0,60,50,104.6370757,2156,251262,189,0.3597,224,
201809,77389,92,365,16,96,92,131.300813,3434,604977,457,0.2521,228,
201809,77656,20,56,0,8,0,87.14285714,1858,224564,56,0,199,
201809,77381,68,208,0,60,68,144.7264076,2902,593509,276,0.3269,408,
201809,77388,60,159,4,76,71,92.26713533,2680,273348,230,0.4465,271,
201809,7726,56,185,0,52,1,115.5268022,1043,530331,186,0.0054,451,
201809,77879,0,26,0,4,7,107.8296703,1740,258779,33,0.2692,113,
201809,77048,8,18,0,8,19,98.5180624,1812,191645,37,1.0556,325,
201809,77506,4,24,0,8,13,91.14583333,1446,138290,37,0.5417,174,
201809,7735,36,99,0,36,3,0,0,311801,102,0.0303,289,
201809,77078,4,14,0,0,7,91.41494436,1340,121632,21,0.5,144,
201809,77414,16,233,0,24,21,121.9537572,1566,235966,254,0.0901,113,
201809,77575,20,53,0,12,13,95.2009364,1732,218953,66,0.2453,392,
201809,77007,204,637,8,188,131,203.8548753,2366,576634,768,0.2057,499,
201809,77515,36,130,0,36,54,110.1123596,1702,296757,184,0.4154,246,
201809,77071,24,72,0,20,23,87.57731959,2248,219943,95,0.3194,288,
201809,77627,36,71,0,16,19,106.3475177,1809,240738,90,0.2676,41,
201809,77380,40,174,0,60,40,175.9122893,3104,836543,214,0.2299,443,
201809,77339,64,187,8,68,67,101.4492754,2652,309162,254,0.3583,115,
201809,7734,20,60,0,12,1,0,0,182190,61,0.0167,172,
201809,77480,4,43,0,16,6,83.91427834,1680,207562,49,0.1395,312,
201809,77384,40,194,8,44,44,144.8378938,2936,479546,238,0.2268,310,
201809,77365,68,288,16,92,65,115.6738683,2545,321658,353,0.2257,211,
201809,77017,12,34,0,8,11,97.28304947,1523,166519,45,0.3235,254,
201809,7718,4,17,0,8,1,113.3742911,1032,386292,18,0.0588,276,
201809,77045,8,46,0,8,28,102.0408163,1928,227547,74,0.6087,27,
201809,77423,32,142,20,52,48,115.3316818,2476,323847,190,0.338,314,
201809,77488,8,47,0,8,11,88.22232025,1855,179945,58,0.234,67,
201809,77612,0,18,0,4,2,91.91176471,2128,236221,20,0.1111,25,
201809,77040,32,66,0,20,47,106.3386525,2294,300643,113,0.7121,260,
201809,77982,4,71,0,4,1,193.9189189,2025,442450,72,0.0141,29,
201809,77073,32,88,8,28,53,82.71077908,2103,175635,141,0.6023,54,
201809,77345,52,187,0,60,54,106.6523605,3152,379190,241,0.2888,299,
201809,7762,16,77,0,20,0,255.2936476,705,1985923,77,0,68,
201809,77662,24,129,0,24,3,79.95555556,1701,161481,132,0.0233,240,
201809,77059,24,90,12,16,37,135.9074673,3111,438057,127,0.4111,327,
201809,77378,28,63,0,28,27,117.6755448,1872,270581,90,0.4286,338,
201809,77845,100,553,4,100,167,142.9849678,2138,434919,720,0.302,134,
201809,77020,12,59,0,8,27,155.6509434,1696,265024,86,0.4576,391,
201809,7731,56,210,0,68,1,0,0,394053,211,0.0048,152,
201809,77075,16,27,0,8,18,105.4659498,1807,208045,45,0.6667,36,
201809,77039,4,20,0,4,10,98.23066841,1609,205608,30,0.5,330,
201809,77964,8,30,0,16,5,103.6458333,2572,237043,35,0.1667,263,
201809,7712,52,177,4,40,0,202.7960526,1463,646445,177,0,39,
201809,77640,8,43,0,8,6,79.32910245,1498,170010,49,0.1395,2,
201809,77407,96,412,24,124,151,116.6398066,2763,342700,563,0.3665,282,
201809,77864,4,39,0,0,8,79.07817442,1842,220442,47,0.2051,83,
201809,7757,8,38,0,8,0,199.7142857,1907,706614,38,0,61,
201809,77019,80,257,0,72,58,257.4102964,3033,1490449,315,0.2257,52,
201809,77377,44,169,4,72,85,114.5236856,3257,443164,254,0.503,401,
201809,77012,8,18,0,4,3,140.9475465,1395,178855,21,0.1667,423,
201809,77047,32,36,0,8,44,103.4482759,1871,191381,80,1.2222,195,
201809,77049,28,43,0,12,30,89.91373469,2370,257161,73,0.6977,258,
201809,77531,20,57,0,20,14,124.0738552,1947,291279,71,0.2456,482,
201809,77063,36,136,4,40,37,159.5063985,1973,530701,173,0.2721,27,
201809,77041,36,118,0,48,35,124.9070632,3353,434803,153,0.2966,29,
201809,77465,8,59,0,4,3,141.9047619,1600,252993,62,0.0508,356,
201809,77530,16,25,0,12,23,97.52925878,1740,219455,48,0.92,55,
201809,77904,32,119,0,48,43,114.9247492,2220,277961,162,0.3613,406,
201809,77014,20,54,0,16,27,87.4095072,2225,195059,81,0.5,270,
201809,77586,48,143,0,36,40,118.5714286,2503,488579,183,0.2797,245,
201809,77025,52,212,0,64,47,198.938992,2189,591322,259,0.2217,136,
201809,77303,28,62,0,24,21,124.0601504,1857,237852,83,0.3387,214,
201809,77498,52,137,0,40,49,117.8075397,2775,369217,186,0.3577,200,
201809,77035,36,147,4,60,30,147.1917808,1905,284477,177,0.2041,8,
201809,77830,4,17,0,8,5,157.4695122,2568,827729,22,0.2941,61,
201809,77033,16,38,0,8,19,94.57070707,1244,118946,57,0.5,440,
201809,77541,32,122,0,20,41,137.3374139,1248,272068,163,0.3361,68,
201809,77659,16,37,0,12,2,99.73867596,2400,207934,39,0.0541,254,
201809,7720,8,36,0,8,0,0,0,828633,36,0,94,
201809,77055,52,277,4,84,97,235.8625626,2680,760596,374,0.3502,343,
201809,77029,4,18,0,12,7,92.71456954,1390,119549,25,0.3889,127,
201809,77301,28,107,4,44,59,105,2413,269378,166,0.5514,441,
201809,77360,20,84,0,12,18,135.6060606,1479,236980,102,0.2143,203,
201809,77807,16,62,0,12,14,159.5940959,2062,408166,76,0.2258,212,
201809,77086,12,20,4,8,16,99.92125984,1853,283436,36,0.8,240,
201809,77461,12,39,0,12,16,143.6205745,1955,472623,55,0.4103,437,
201809,77080,48,176,4,44,69,167.4854846,1956,356955,245,0.392,286,
201809,77021,32,99,0,24,21,140.8477119,1780,345306,120,0.2121,466,
201809,77092,36,103,4,40,38,166.3892446,1564,275439,141,0.3689,318,
201808,77033,20,35,0,8,22,102.7188031,1242,124483,57,0.6286,179,
201808,77023,20,47,0,12,22,188.725944,1604.5,317993,69,0.4681,481,
201808,7760,20,125,0,16,0,0,0,2125615,125,0,97,
201808,77011,12,31,0,8,14,151.3356475,1362.5,226013,45,0.4516,12,
201808,77380,56,186,0,40,49,166.8866358,3152.5,838295,235,0.2634,58,
201808,77067,12,16,0,4,21,78.47263003,1901.5,160965,37,1.3125,370,
201808,77488,12,45,0,8,11,89.42632171,1904,199383,56,0.2444,433,
201808,77044,92,300,4,72,115,98.09947264,2647.5,276194,415,0.3833,451,
201808,77523,40,144,4,44,69,124.374148,2615,356566,213,0.4792,379,
201808,77016,24,49,4,4,29,97.52889721,1328,134288,78,0.5918,18,
201808,77581,64,127,0,60,76,116.0856167,2653,333529,203,0.5984,4,
201808,77493,96,413,68,168,156,120.9345167,2690,368235,569,0.3777,271,
201808,7717,4,14,0,0,0,171.4935871,920.5,2002331,14,0,326,
201808,77079,92,269,0,104,54,181.263163,2814,585009,323,0.2007,439,
201808,77069,52,152,0,52,47,98.22614378,2948,317081,199,0.3092,210,
201808,77328,16,31,0,8,9,121.0584344,1700.5,308964,40,0.2903,154,
201808,77627,40,82,0,36,19,106.8215892,1852,231915,101,0.2317,444,
201808,77583,68,263,32,72,120,115.6562959,2602,327332,383,0.4563,482,
201808,77339,88,181,4,104,76,101.3834707,2587,302695,257,0.4199,17,
201808,77025,64,227,0,72,61,210.1982674,2194.5,601768,288,0.2687,365,
201808,77327,28,106,0,28,29,111.2100123,1714.5,227070,135,0.2736,417,
201808,77303,28,58,0,16,24,124.8865287,1861,239922,82,0.4138,62,
201808,7737,8,18,0,0,0,182.0636856,1401.5,446768,18,0,3,
201808,7732,20,60,0,16,0,0,0,499417,60,0,368,
201808,77046,0,13,0,0,2,268.0311891,1294.5,462291,15,0.1538,205,
201808,77591,20,51,0,0,24,105.1703361,1896.5,190628,75,0.4706,127,
201808,77036,28,89,0,28,31,105.6818182,1741,189677,120,0.3483,390,
201808,7721,4,19,0,4,0,0,0,313911,19,0,352,
201808,77386,192,495,40,196,223,116.8630659,2807,373548,718,0.4505,58,
201808,77385,48,174,4,80,69,109.6117858,2589.5,300679,243,0.3966,350,
201808,77062,36,69,0,36,51,113.1914056,2233,290514,120,0.7391,489,
201808,77575,12,46,0,20,16,87.15139442,2015.5,226824,62,0.3478,236,
201808,77521,56,170,12,76,88,99.86386505,2135,229528,258,0.5176,222,
201808,77316,72,327,16,108,84,131.6119636,2969.5,452964,411,0.2569,25,
201808,77055,76,283,16,72,110,236.3201912,2743.5,764162,393,0.3887,463,
201808,77401,32,194,0,36,39,272.0722245,3423,935809,233,0.201,161,
201808,77045,16,34,0,0,30,120.9132335,1592,230090,64,0.8824,191,
201808,77388,64,168,0,84,75,95.18581396,2680,270923,243,0.4464,243,
201808,77429,212,483,8,228,192,107.4896467,3000,379859,675,0.3975,127,
201808,77511,56,99,0,44,51,117.4518679,2085,289071,150,0.5152,189,
201808,77433,228,670,64,280,298,118.2658069,3038.5,402574,968,0.4448,418,
201808,77043,56,142,12,68,46,167.6929113,2274,376045,188,0.3239,277,
201808,77879,8,27,0,4,7,109.1629969,1508.5,243660,34,0.2593,322,
201808,77355,48,200,0,64,69,137.1453157,2716.5,468103,269,0.345,126,
201808,77478,28,107,0,40,36,133.280999,3139,656188,143,0.3364,185,
201808,77995,8,35,0,4,7,101.9897959,1872.5,238769,42,0.2,376,
201808,77096,88,278,0,100,46,165.4373522,2335,443154,324,0.1655,77,
201808,77859,0,24,0,0,5,67.26110363,2000,196125,29,0.2083,484,
201808,77056,56,319,4,68,35,273.1277533,2721,1176340,354,0.1097,355,
201808,77017,20,31,0,4,10,102.0535346,1447,171334,41,0.3226,359,
201808,7740,44,154,0,20,0,0,0,936421,154,0,278,
201808,7748,52,165,0,48,0,0,0,860337,165,0,218,
201808,77830,4,19,0,8,3,180.4298643,2199.5,740090,22,0.1579,141,
201808,77840,36,180,0,32,40,131.6014235,1572,258264,220,0.2222,373,
201808,77304,92,333,16,116,106,121.6490885,2663,381237,439,0.3183,377,
201808,77864,8,33,0,4,13,77.17349581,1648,199663,46,0.3939,386,
201808,77084,152,255,0,104,165,94.03225806,2192,212707,420,0.6471,77,
201808,7724,36,109,4,24,1,59.45767196,378,454346,110,0.0092,380,
201808,77469,156,383,36,152,156,111.8401161,2651,318210,539,0.4073,42,
201808,77833,40,108,0,28,31,124.6958637,2091,333360,139,0.287,30,
201808,77703,12,19,0,4,3,57.65682657,1314,100607,22,0.1579,219,
201808,77598,16,24,0,8,17,118.6611555,2532,296483,41,0.7083,4,
201808,77053,20,28,0,8,23,97.27361246,1298,139228,51,0.8214,377,
201808,77510,16,40,0,8,28,137.6296749,1770,258442,68,0.7,34,
201808,77801,4,58,0,8,10,130.2083333,1796,306104,68,0.1724,234,
201808,77505,24,32,0,20,28,107.0821384,2550,275518,60,0.875,301,
201808,77535,36,96,0,28,47,122.1918217,2016.5,249009,143,0.4896,429,
201808,77088,28,82,0,24,54,92.39739229,1802,172099,136,0.6585,462,
201808,77002,16,60,0,16,29,234.5348951,1326,398090,89,0.4833,323,
201808,77531,24,50,4,16,15,123.9011585,1947,297557,65,0.3,83,
201808,77650,64,354,4,68,27,221.1021505,1555.5,395416,381,0.0763,303,
201808,77389,100,383,8,144,110,130.8970415,3481.5,612843,493,0.2872,179,
201808,77868,4,51,4,8,23,110.6498038,2117.5,339891,74,0.451,80,
201808,77498,52,139,0,52,55,112.3791356,2736,357948,194,0.3957,50,
201808,77632,16,74,0,20,3,94.11388756,1917.5,200968,77,0.0405,304,
201808,7757,12,35,0,8,0,195.8656294,1873.5,740066,35,0,266,
201808,77086,8,19,0,4,16,93.06866619,1810,257641,35,0.8421,170,
201808,77362,4,65,4,24,19,126.6752946,3610,472663,84,0.2923,253,
201808,77471,44,135,0,44,44,103.9992171,2251,260629,179,0.3259,69,
201808,77642,36,76,0,16,15,87.48450259,1932.5,188978,91,0.1974,425,
201808,77502,28,39,0,8,32,106.9669029,1418.5,184723,71,0.8205,115,
201808,77702,4,16,0,0,1,74.97155859,2274,186665,17,0.0625,194,
201808,77093,8,21,0,4,12,106.3049853,1288.5,154562,33,0.5714,370,
201808,77406,148,502,40,212,177,114.3563388,2977.5,415539,679,0.3526,243,
201808,77301,36,110,4,36,57,110.0139082,2549.5,282809,167,0.5182,204,
201808,7751,28,93,0,24,2,166.6666667,1755,700917,95,0.0215,197,
201808,7722,20,117,0,28,0,221.1584052,3073,1537816,117,0,236,
201808,77407,144,432,16,128,190,115.7048918,2777.5,342307,622,0.4398,292,
201808,77381,88,221,0,92,65,142.7379175,2905.5,591134,286,0.2941,435,
201808,77845,144,602,0,160,183,142.6354001,2100.5,428132,785,0.304,455,
201808,77028,8,19,0,8,10,98.42091042,1356,139622,29,0.5263,146,
201808,7739,16,51,0,16,0,257.7602481,2378,1017034,51,0,168,
201808,77007,188,584,4,200,149,205.2621822,2380,581449,733,0.2551,173,
201808,77379,172,448,16,264,170,101.4006294,3223.5,357028,618,0.3795,432,
201808,77364,4,47,0,12,6,105.1632049,1491,205257,53,0.1277,247,
201808,77563,16,52,0,16,22,212.2961832,1765,429222,74,0.4231,328,
201808,77477,20,33,0,12,28,107.3666926,2277,249470,61,0.8485,9,
