Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,Year
,,,,,,,,2015
79201,,2430,428,690,1597,70584,10493,2015
79201,"$1 under $25,000",1000,0,0,0,2266,210,2015
79201,"$25,000 under $50,000",650,57,157,200,11643,1145,2015
79201,"$50,000 under $75,000",350,44,0,245,13474,1571,2015
79201,"$75,000 under $100,000",230,74,105,266,14419,1921,2015
79201,"$100,000 under $200,000",170,116,428,452,17260,2752,2015
79201,"$200,000 or more",30,137,0,434,11522,2894,2015
,,,,,,,,2015
79225,,400,0,0,0,10434,1268,2015
79225,"$1 under $25,000",160,0,0,0,330,30,2015
79225,"$25,000 under $50,000",110,0,0,0,1871,185,2015
79225,"$50,000 under $75,000",50,0,0,0,1829,214,2015
79225,"$75,000 under $100,000",40,0,0,0,2310,295,2015
79225,"$100,000 under $200,000",40,0,0,0,4094,544,2015
79225,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79226,,1200,278,381,1208,34053,5088,2015
79226,"$1 under $25,000",560,0,0,54,1027,96,2015
79226,"$25,000 under $50,000",260,66,0,109,4028,389,2015
79226,"$50,000 under $75,000",150,38,154,194,5941,685,2015
79226,"$75,000 under $100,000",100,48,0,240,5846,758,2015
79226,"$100,000 under $200,000",130,126,227,611,17211,3160,2015
79226,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79227,,520,63,0,156,13951,1967,2015
79227,"$1 under $25,000",220,0,0,0,447,39,2015
79227,"$25,000 under $50,000",140,0,0,0,2519,260,2015
79227,"$50,000 under $75,000",90,63,0,156,3376,398,2015
79227,"$75,000 under $100,000",30,0,0,0,1822,238,2015
79227,"$100,000 under $200,000",40,0,0,0,5787,1032,2015
79227,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79229,,110,0,0,0,3731,490,2015
79229,"$1 under $25,000",40,0,0,0,0,0,2015
79229,"$25,000 under $50,000",30,0,0,0,708,160,2015
79229,"$50,000 under $75,000",20,0,0,0,784,0,2015
79229,"$75,000 under $100,000",20,0,0,0,2239,330,2015
79229,"$100,000 under $200,000",0,0,0,0,0,0,2015
79229,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79235,,1460,259,212,1367,40712,6332,2015
79235,"$1 under $25,000",660,30,85,0,1015,92,2015
79235,"$25,000 under $50,000",390,0,0,290,6690,676,2015
79235,"$50,000 under $75,000",160,81,0,0,6210,767,2015
79235,"$75,000 under $100,000",110,0,127,165,6955,897,2015
79235,"$100,000 under $200,000",110,148,0,912,11571,1837,2015
79235,"$200,000 or more",30,0,0,0,8271,2063,2015
,,,,,,,,2015
79237,,180,0,0,0,2881,315,2015
79237,"$1 under $25,000",90,0,0,0,149,15,2015
79237,"$25,000 under $50,000",50,0,0,0,767,83,2015
79237,"$50,000 under $75,000",40,0,0,0,1965,217,2015
79237,"$75,000 under $100,000",0,0,0,0,0,0,2015
79237,"$100,000 under $200,000",0,0,0,0,0,0,2015
79237,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79241,,950,178,227,771,26658,3504,2015
79241,"$1 under $25,000",410,0,0,0,789,66,2015
79241,"$25,000 under $50,000",270,0,107,0,4379,426,2015
79241,"$50,000 under $75,000",110,89,0,274,3964,419,2015
79241,"$75,000 under $100,000",70,0,0,0,4083,496,2015
79241,"$100,000 under $200,000",90,89,120,497,13443,2097,2015
79241,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79244,,310,0,0,0,7558,995,2015
79244,"$1 under $25,000",130,0,0,0,340,32,2015
79244,"$25,000 under $50,000",80,0,0,0,1278,140,2015
79244,"$50,000 under $75,000",50,0,0,0,1932,224,2015
79244,"$75,000 under $100,000",20,0,0,0,1258,149,2015
79244,"$100,000 under $200,000",30,0,0,0,2750,450,2015
79244,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79245,,960,99,104,708,31065,6118,2015
79245,"$1 under $25,000",470,0,0,0,722,63,2015
79245,"$25,000 under $50,000",250,40,0,144,4070,415,2015
79245,"$50,000 under $75,000",100,0,104,0,3890,454,2015
79245,"$75,000 under $100,000",60,0,0,0,3563,473,2015
79245,"$100,000 under $200,000",60,59,0,564,5879,935,2015
79245,"$200,000 or more",20,0,0,0,12941,3778,2015
,,,,,,,,2015
79248,,580,28,0,169,12195,1624,2015
79248,"$1 under $25,000",270,28,0,0,399,37,2015
79248,"$25,000 under $50,000",160,0,0,169,2530,242,2015
79248,"$50,000 under $75,000",80,0,0,0,2988,339,2015
79248,"$75,000 under $100,000",40,0,0,0,2405,279,2015
79248,"$100,000 under $200,000",30,0,0,0,3873,727,2015
79248,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79250,,560,45,0,372,15650,2356,2015
79250,"$1 under $25,000",220,0,0,0,563,52,2015
79250,"$25,000 under $50,000",180,0,0,0,2687,233,2015
79250,"$50,000 under $75,000",70,45,0,0,2859,330,2015
79250,"$75,000 under $100,000",50,0,0,372,2901,390,2015
79250,"$100,000 under $200,000",40,0,0,0,6640,1351,2015
79250,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79252,,1200,108,172,359,30566,4259,2015
79252,"$1 under $25,000",520,0,0,0,1063,105,2015
79252,"$25,000 under $50,000",320,51,0,185,5347,545,2015
79252,"$50,000 under $75,000",170,0,172,0,6609,768,2015
79252,"$75,000 under $100,000",100,57,0,0,5918,746,2015
79252,"$100,000 under $200,000",90,0,0,174,11629,2095,2015
79252,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79255,,190,0,0,0,4962,667,2015
79255,"$1 under $25,000",80,0,0,0,166,15,2015
79255,"$25,000 under $50,000",50,0,0,0,1662,173,2015
79255,"$50,000 under $75,000",20,0,0,0,0,0,2015
79255,"$75,000 under $100,000",40,0,0,0,3134,479,2015
79255,"$100,000 under $200,000",0,0,0,0,0,0,2015
79255,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79256,,110,0,0,0,2316,292,2015
79256,"$1 under $25,000",50,0,0,0,134,58,2015
79256,"$25,000 under $50,000",30,0,0,0,410,0,2015
79256,"$50,000 under $75,000",30,0,0,0,1772,234,2015
79256,"$75,000 under $100,000",0,0,0,0,0,0,2015
79256,"$100,000 under $200,000",0,0,0,0,0,0,2015
79256,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79257,,380,0,0,96,12535,1979,2015
79257,"$1 under $25,000",140,0,0,96,216,21,2015
79257,"$25,000 under $50,000",90,0,0,0,1410,131,2015
79257,"$50,000 under $75,000",60,0,0,0,2284,263,2015
79257,"$75,000 under $100,000",40,0,0,0,2273,274,2015
79257,"$100,000 under $200,000",50,0,0,0,6352,1290,2015
79257,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79261,,180,0,0,0,2681,321,2015
79261,"$1 under $25,000",110,0,0,0,215,21,2015
79261,"$25,000 under $50,000",40,0,0,0,651,62,2015
79261,"$50,000 under $75,000",30,0,0,0,1815,238,2015
79261,"$75,000 under $100,000",0,0,0,0,0,0,2015
79261,"$100,000 under $200,000",0,0,0,0,0,0,2015
79261,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79311,,1320,535,796,1343,42870,6665,2015
79311,"$1 under $25,000",530,0,0,0,1147,100,2015
79311,"$25,000 under $50,000",340,51,0,137,5586,539,2015
79311,"$50,000 under $75,000",180,100,223,155,6756,762,2015
79311,"$75,000 under $100,000",130,90,163,215,8047,967,2015
79311,"$100,000 under $200,000",120,294,410,836,11943,1847,2015
79311,"$200,000 or more",20,0,0,0,9391,2450,2015
,,,,,,,,2015
79312,,350,0,0,0,6257,749,2015
79312,"$1 under $25,000",160,0,0,0,289,30,2015
79312,"$25,000 under $50,000",110,0,0,0,1561,150,2015
79312,"$50,000 under $75,000",40,0,0,0,1521,173,2015
79312,"$75,000 under $100,000",40,0,0,0,2886,396,2015
79312,"$100,000 under $200,000",0,0,0,0,0,0,2015
79312,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79313,,580,113,216,385,13722,1783,2015
79313,"$1 under $25,000",240,0,0,0,607,55,2015
79313,"$25,000 under $50,000",170,50,0,112,2778,271,2015
79313,"$50,000 under $75,000",80,0,0,0,3090,354,2015
79313,"$75,000 under $100,000",40,63,216,273,2282,263,2015
79313,"$100,000 under $200,000",50,0,0,0,4965,840,2015
79313,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79316,,4190,1038,988,3097,110125,16046,2015
79316,"$1 under $25,000",1870,56,0,125,3735,331,2015
79316,"$25,000 under $50,000",1120,97,119,344,18166,1695,2015
79316,"$50,000 under $75,000",500,152,104,411,18808,2161,2015
79316,"$75,000 under $100,000",330,153,113,361,20231,2605,2015
79316,"$100,000 under $200,000",320,419,652,1023,33172,5579,2015
79316,"$200,000 or more",50,161,0,833,16013,3675,2015
,,,,,,,,2015
79322,,760,99,0,420,18539,2758,2015
79322,"$1 under $25,000",350,0,0,0,746,69,2015
79322,"$25,000 under $50,000",210,0,0,116,3344,334,2015
79322,"$50,000 under $75,000",100,0,0,0,3600,434,2015
79322,"$75,000 under $100,000",50,99,0,304,2974,382,2015
79322,"$100,000 under $200,000",50,0,0,0,7875,1539,2015
79322,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79323,,2840,861,1483,2494,124824,21037,2015
79323,"$1 under $25,000",850,56,0,0,1737,159,2015
79323,"$25,000 under $50,000",600,0,0,158,9985,961,2015
79323,"$50,000 under $75,000",550,130,393,322,19987,2207,2015
79323,"$75,000 under $100,000",330,114,250,347,19214,2425,2015
79323,"$100,000 under $200,000",430,275,506,765,45337,7646,2015
79323,"$200,000 or more",80,286,334,902,28564,7639,2015
,,,,,,,,2015
79325,,880,236,626,938,28412,4265,2015
79325,"$1 under $25,000",310,35,0,0,688,63,2015
79325,"$25,000 under $50,000",280,0,0,136,4650,457,2015
79325,"$50,000 under $75,000",120,61,209,212,4065,417,2015
79325,"$75,000 under $100,000",60,0,0,0,3886,481,2015
79325,"$100,000 under $200,000",90,140,417,590,8589,1359,2015
79325,"$200,000 or more",20,0,0,0,6534,1488,2015
,,,,,,,,2015
79329,,1430,890,1099,1917,60006,10619,2015
79329,"$1 under $25,000",500,81,0,127,1282,117,2015
79329,"$25,000 under $50,000",370,0,0,0,6355,616,2015
79329,"$50,000 under $75,000",190,108,173,155,7510,832,2015
79329,"$75,000 under $100,000",140,128,210,184,8288,1021,2015
79329,"$100,000 under $200,000",190,406,585,634,19659,3118,2015
79329,"$200,000 or more",40,167,131,817,16912,4915,2015
,,,,,,,,2015
79331,,4590,1125,1069,3416,159798,27297,2015
79331,"$1 under $25,000",1890,71,0,127,3509,327,2015
79331,"$25,000 under $50,000",1160,122,129,325,20344,2025,2015
79331,"$50,000 under $75,000",640,129,174,276,25212,2965,2015
79331,"$75,000 under $100,000",370,78,111,338,22911,3047,2015
79331,"$100,000 under $200,000",400,382,347,1036,41067,6844,2015
79331,"$200,000 or more",130,343,308,1314,46755,12089,2015
,,,,,,,,2015
79336,,6750,3219,3281,5723,260521,45059,2015
79336,"$1 under $25,000",2610,163,84,174,5748,532,2015
79336,"$25,000 under $50,000",1630,331,296,386,28003,2730,2015
79336,"$50,000 under $75,000",950,379,480,671,36460,4214,2015
79336,"$75,000 under $100,000",620,492,511,673,37197,4883,2015
79336,"$100,000 under $200,000",770,1123,1354,2097,79983,13247,2015
79336,"$200,000 or more",170,731,556,1722,73130,19453,2015
,,,,,,,,2015
79339,,2740,493,569,1226,68248,10449,2015
79339,"$1 under $25,000",1270,0,0,63,2486,221,2015
79339,"$25,000 under $50,000",740,95,0,90,11691,1105,2015
79339,"$50,000 under $75,000",340,70,244,124,12927,1494,2015
79339,"$75,000 under $100,000",170,61,0,159,10457,1371,2015
79339,"$100,000 under $200,000",180,267,325,407,18783,3146,2015
79339,"$200,000 or more",40,0,0,383,11904,3112,2015
,,,,,,,,2015
79342,,150,0,0,0,4929,678,2015
79342,"$1 under $25,000",50,0,0,0,0,0,2015
79342,"$25,000 under $50,000",50,0,0,0,1000,102,2015
79342,"$50,000 under $75,000",30,0,0,0,1445,161,2015
79342,"$75,000 under $100,000",0,0,0,0,0,0,2015
79342,"$100,000 under $200,000",20,0,0,0,2484,415,2015
79342,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79343,,600,64,0,182,13919,2025,2015
79343,"$1 under $25,000",260,0,0,0,415,39,2015
79343,"$25,000 under $50,000",180,0,0,0,3058,302,2015
79343,"$50,000 under $75,000",80,0,0,0,3105,351,2015
79343,"$75,000 under $100,000",40,64,0,182,2282,317,2015
79343,"$100,000 under $200,000",40,0,0,0,5059,1016,2015
79343,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79345,,390,0,0,0,9763,1317,2015
79345,"$1 under $25,000",150,0,0,0,373,34,2015
79345,"$25,000 under $50,000",130,0,0,0,2097,198,2015
79345,"$50,000 under $75,000",50,0,0,0,1734,187,2015
79345,"$75,000 under $100,000",30,0,0,0,1644,237,2015
79345,"$100,000 under $200,000",30,0,0,0,3915,661,2015
79345,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79346,,860,53,0,396,22502,3435,2015
79346,"$1 under $25,000",370,0,0,0,671,61,2015
79346,"$25,000 under $50,000",260,0,0,166,4122,380,2015
79346,"$50,000 under $75,000",110,53,0,0,4200,500,2015
79346,"$75,000 under $100,000",60,0,0,230,4006,502,2015
79346,"$100,000 under $200,000",60,0,0,0,9503,1992,2015
79346,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79347,,3000,776,579,1970,84624,13443,2015
79347,"$1 under $25,000",1240,0,0,0,1951,173,2015
79347,"$25,000 under $50,000",1050,138,143,227,13519,1090,2015
79347,"$50,000 under $75,000",310,77,0,173,11507,1227,2015
79347,"$75,000 under $100,000",180,92,96,172,10905,1381,2015
79347,"$100,000 under $200,000",170,171,340,476,17305,2752,2015
79347,"$200,000 or more",50,298,0,922,29437,6820,2015
,,,,,,,,2015
79350,,300,0,0,0,6959,926,2015
79350,"$1 under $25,000",150,0,0,0,357,29,2015
79350,"$25,000 under $50,000",70,0,0,0,1206,117,2015
79350,"$50,000 under $75,000",40,0,0,0,1785,235,2015
79350,"$75,000 under $100,000",20,0,0,0,1213,145,2015
79350,"$100,000 under $200,000",20,0,0,0,2398,400,2015
79350,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79351,,510,79,0,325,19532,2726,2015
79351,"$1 under $25,000",190,0,0,0,487,44,2015
79351,"$25,000 under $50,000",150,0,0,0,2675,277,2015
79351,"$50,000 under $75,000",60,0,0,0,2339,267,2015
79351,"$75,000 under $100,000",50,79,0,0,3020,414,2015
79351,"$100,000 under $200,000",60,0,0,325,11011,1724,2015
79351,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79355,,800,144,301,979,29220,4390,2015
79355,"$1 under $25,000",260,0,0,0,498,46,2015
79355,"$25,000 under $50,000",200,0,145,193,3066,287,2015
79355,"$50,000 under $75,000",130,61,0,0,4530,492,2015
79355,"$75,000 under $100,000",90,0,0,239,5395,669,2015
79355,"$100,000 under $200,000",120,83,156,547,15731,2896,2015
79355,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79356,,1770,405,473,1577,62871,11029,2015
79356,"$1 under $25,000",720,34,0,0,1439,128,2015
79356,"$25,000 under $50,000",460,0,0,205,7746,749,2015
79356,"$50,000 under $75,000",260,46,173,327,9898,1148,2015
79356,"$75,000 under $100,000",140,49,0,0,8566,1073,2015
79356,"$100,000 under $200,000",150,276,300,376,14722,2323,2015
79356,"$200,000 or more",40,0,0,669,20500,5608,2015
,,,,,,,,2015
79357,,940,89,0,567,21393,3129,2015
79357,"$1 under $25,000",430,0,0,0,767,71,2015
79357,"$25,000 under $50,000",290,0,0,168,4641,457,2015
79357,"$50,000 under $75,000",100,89,0,0,3597,393,2015
79357,"$75,000 under $100,000",50,0,0,399,3307,438,2015
79357,"$100,000 under $200,000",70,0,0,0,9081,1770,2015
79357,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79358,,510,395,520,673,19960,3247,2015
79358,"$1 under $25,000",190,0,0,0,457,44,2015
79358,"$25,000 under $50,000",120,0,0,0,2089,228,2015
79358,"$50,000 under $75,000",70,130,166,171,2670,317,2015
79358,"$75,000 under $100,000",50,0,0,0,3045,357,2015
79358,"$100,000 under $200,000",60,265,354,502,6508,1098,2015
79358,"$200,000 or more",20,0,0,0,5191,1203,2015
,,,,,,,,2015
79359,,1220,156,182,736,34137,4590,2015
79359,"$1 under $25,000",490,0,0,118,848,79,2015
79359,"$25,000 under $50,000",320,0,0,0,4957,447,2015
79359,"$50,000 under $75,000",170,81,0,235,6274,722,2015
79359,"$75,000 under $100,000",120,0,182,0,7422,1021,2015
79359,"$100,000 under $200,000",120,75,0,383,14636,2321,2015
79359,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79360,,5860,2998,3936,4622,215247,35444,2015
79360,"$1 under $25,000",2050,121,0,120,4207,410,2015
79360,"$25,000 under $50,000",1510,290,398,409,22023,2076,2015
79360,"$50,000 under $75,000",930,350,465,487,32629,3405,2015
79360,"$75,000 under $100,000",540,380,659,549,31550,3885,2015
79360,"$100,000 under $200,000",670,1147,1685,1515,67785,10964,2015
79360,"$200,000 or more",160,710,729,1542,57053,14704,2015
,,,,,,,,2015
79363,,2530,2307,3177,3533,107532,16998,2015
79363,"$1 under $25,000",890,0,0,0,1995,188,2015
79363,"$25,000 under $50,000",590,188,232,253,10774,1089,2015
79363,"$50,000 under $75,000",340,199,270,407,12534,1419,2015
79363,"$75,000 under $100,000",250,330,525,307,14772,1872,2015
79363,"$100,000 under $200,000",380,1179,1612,1233,38978,6259,2015
79363,"$200,000 or more",80,411,538,1333,28479,6171,2015
,,,,,,,,2015
79364,,3380,842,1054,1738,86524,12106,2015
79364,"$1 under $25,000",1480,43,0,52,3627,341,2015
79364,"$25,000 under $50,000",970,103,143,226,16781,1689,2015
79364,"$50,000 under $75,000",430,147,243,291,16944,1959,2015
79364,"$75,000 under $100,000",220,101,168,192,13752,1757,2015
79364,"$100,000 under $200,000",240,448,500,977,24843,4016,2015
79364,"$200,000 or more",40,0,0,0,10577,2344,2015
,,,,,,,,2015
79366,,520,1477,1038,2110,48896,9912,2015
79366,"$1 under $25,000",120,85,0,0,374,31,2015
79366,"$25,000 under $50,000",60,0,0,0,1100,104,2015
79366,"$50,000 under $75,000",70,179,190,241,2865,360,2015
79366,"$75,000 under $100,000",80,214,169,154,4650,570,2015
79366,"$100,000 under $200,000",130,475,375,511,13349,2267,2015
79366,"$200,000 or more",60,524,304,1204,26558,6580,2015
,,,,,,,,2015
79367,,320,0,0,0,7841,973,2015
79367,"$1 under $25,000",130,0,0,0,398,38,2015
79367,"$25,000 under $50,000",100,0,0,0,1635,160,2015
79367,"$50,000 under $75,000",40,0,0,0,1407,161,2015
79367,"$75,000 under $100,000",20,0,0,0,1232,123,2015
79367,"$100,000 under $200,000",30,0,0,0,3169,491,2015
79367,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79370,,580,0,0,86,15894,2087,2015
79370,"$1 under $25,000",250,0,0,0,377,36,2015
79370,"$25,000 under $50,000",130,0,0,86,2204,214,2015
79370,"$50,000 under $75,000",90,0,0,0,3440,392,2015
79370,"$75,000 under $100,000",50,0,0,0,2829,362,2015
79370,"$100,000 under $200,000",60,0,0,0,7044,1083,2015
79370,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79371,,560,118,154,410,19369,2871,2015
79371,"$1 under $25,000",200,0,0,0,384,38,2015
79371,"$25,000 under $50,000",150,0,0,0,2709,290,2015
79371,"$50,000 under $75,000",80,38,0,188,2970,342,2015
79371,"$75,000 under $100,000",60,0,154,0,3984,507,2015
79371,"$100,000 under $200,000",70,80,0,222,9322,1694,2015
79371,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79372,,630,143,227,509,25929,3711,2015
79372,"$1 under $25,000",210,0,0,0,343,27,2015
79372,"$25,000 under $50,000",130,36,0,87,2233,216,2015
79372,"$50,000 under $75,000",100,0,0,0,4112,474,2015
79372,"$75,000 under $100,000",70,0,0,0,3938,494,2015
79372,"$100,000 under $200,000",120,107,227,422,15303,2500,2015
79372,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79373,,1270,534,444,949,39507,5819,2015
79373,"$1 under $25,000",490,87,0,0,994,87,2015
79373,"$25,000 under $50,000",350,0,0,124,6054,616,2015
79373,"$50,000 under $75,000",160,94,195,253,6044,732,2015
79373,"$75,000 under $100,000",120,59,0,0,7131,895,2015
79373,"$100,000 under $200,000",130,294,249,572,13941,2282,2015
79373,"$200,000 or more",20,0,0,0,5343,1207,2015
,,,,,,,,2015
79377,,130,0,0,0,3150,347,2015
79377,"$1 under $25,000",50,0,0,0,99,0,2015
79377,"$25,000 under $50,000",50,0,0,0,904,95,2015
79377,"$50,000 under $75,000",0,0,0,0,0,0,2015
79377,"$75,000 under $100,000",30,0,0,0,2147,252,2015
79377,"$100,000 under $200,000",0,0,0,0,0,0,2015
79377,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79379,,270,0,0,0,6174,787,2015
79379,"$1 under $25,000",110,0,0,0,166,13,2015
79379,"$25,000 under $50,000",70,0,0,0,1233,128,2015
79379,"$50,000 under $75,000",50,0,0,0,1624,178,2015
79379,"$75,000 under $100,000",40,0,0,0,3151,468,2015
79379,"$100,000 under $200,000",0,0,0,0,0,0,2015
79379,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79381,,470,371,473,566,18879,3276,2015
79381,"$1 under $25,000",170,0,0,0,500,46,2015
79381,"$25,000 under $50,000",140,101,160,143,2242,220,2015
79381,"$50,000 under $75,000",60,0,0,0,2355,261,2015
79381,"$75,000 under $100,000",30,0,0,0,1893,235,2015
79381,"$100,000 under $200,000",70,270,313,423,11889,2514,2015
79381,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79382,,3310,3994,4861,5899,174251,33499,2015
79382,"$1 under $25,000",1180,107,118,116,2803,258,2015
79382,"$25,000 under $50,000",700,310,414,247,12936,1321,2015
79382,"$50,000 under $75,000",470,510,513,353,18291,2109,2015
79382,"$75,000 under $100,000",330,532,625,432,20132,2497,2015
79382,"$100,000 under $200,000",510,1716,2294,1634,50997,8150,2015
79382,"$200,000 or more",120,819,897,3117,69092,19164,2015
,,,,,,,,2015
79401,,1990,412,370,512,36365,6105,2015
79401,"$1 under $25,000",1350,0,0,0,3606,278,2015
79401,"$25,000 under $50,000",390,0,134,51,7549,768,2015
79401,"$50,000 under $75,000",120,118,0,78,4518,575,2015
79401,"$75,000 under $100,000",50,0,0,0,3342,456,2015
79401,"$100,000 under $200,000",60,294,236,383,6303,1121,2015
79401,"$200,000 or more",20,0,0,0,11047,2907,2015
,,,,,,,,2015
79403,,6670,743,1146,2221,97800,12766,2015
79403,"$1 under $25,000",3930,49,0,111,7850,697,2015
79403,"$25,000 under $50,000",1810,100,237,209,29572,2837,2015
79403,"$50,000 under $75,000",530,107,236,290,20829,2502,2015
79403,"$75,000 under $100,000",200,109,178,328,12184,1622,2015
79403,"$100,000 under $200,000",170,197,495,437,17106,2823,2015
79403,"$200,000 or more",30,181,0,846,10259,2285,2015
,,,,,,,,2015
79404,,4160,372,446,736,59323,7880,2015
79404,"$1 under $25,000",2420,0,98,0,4924,441,2015
79404,"$25,000 under $50,000",1160,75,0,162,19093,1850,2015
79404,"$50,000 under $75,000",360,72,183,157,14049,1752,2015
79404,"$75,000 under $100,000",120,49,0,94,7368,1004,2015
79404,"$100,000 under $200,000",100,176,165,323,13889,2833,2015
79404,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79407,,9140,6438,7249,12381,416362,88974,2015
79407,"$1 under $25,000",3880,219,307,197,11376,993,2015
79407,"$25,000 under $50,000",2510,397,525,583,49129,5210,2015
79407,"$50,000 under $75,000",1110,505,771,880,44656,5573,2015
79407,"$75,000 under $100,000",630,521,700,724,38297,5071,2015
79407,"$100,000 under $200,000",660,1768,2102,2957,68531,11425,2015
79407,"$200,000 or more",350,3028,2844,7040,204373,60702,2015
,,,,,,,,2015
79410,,3390,2149,2253,3082,126860,23466,2015
79410,"$1 under $25,000",1550,57,0,64,4908,393,2015
79410,"$25,000 under $50,000",840,200,266,167,16657,1750,2015
79410,"$50,000 under $75,000",400,179,257,220,17228,2248,2015
79410,"$75,000 under $100,000",220,208,201,272,14068,1962,2015
79410,"$100,000 under $200,000",260,631,655,909,27236,4559,2015
79410,"$200,000 or more",120,874,874,1450,46763,12554,2015
,,,,,,,,2015
79411,,2940,206,280,321,40021,5095,2015
79411,"$1 under $25,000",1790,0,0,41,4396,382,2015
79411,"$25,000 under $50,000",810,0,118,0,14104,1410,2015
79411,"$50,000 under $75,000",200,112,0,99,8087,1002,2015
79411,"$75,000 under $100,000",70,0,162,181,4381,604,2015
79411,"$100,000 under $200,000",70,94,0,0,9053,1697,2015
79411,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79412,,6570,701,1087,1577,98384,12286,2015
79412,"$1 under $25,000",3750,68,98,104,8457,746,2015
79412,"$25,000 under $50,000",1760,165,307,341,29352,2819,2015
79412,"$50,000 under $75,000",590,172,287,368,22538,2633,2015
79412,"$75,000 under $100,000",280,113,175,337,17119,2305,2015
79412,"$100,000 under $200,000",190,183,220,427,20918,3783,2015
79412,"$200,000 or more",0,0,0,0,0,0,2015
,,,,,,,,2015
79413,,9590,4372,5124,9815,323358,53229,2015
79413,"$1 under $25,000",3970,227,217,351,10571,949,2015
79413,"$25,000 under $50,000",2440,528,743,787,47326,4939,2015
79413,"$50,000 under $75,000",1270,656,820,1113,51329,6248,2015
79413,"$75,000 under $100,000",790,656,799,1399,48698,6502,2015
79413,"$100,000 under $200,000",930,1520,1878,3764,96601,16135,2015
79413,"$200,000 or more",190,785,667,2401,68833,18456,2015
,,,,,,,,2015
79414,,8120,918,1424,2305,173297,23557,2015
79414,"$1 under $25,000",3760,84,141,135,11519,1012,2015
79414,"$25,000 under $50,000",2560,188,352,325,49266,5184,2015
79414,"$50,000 under $75,000",1000,212,304,521,40586,5083,2015
79414,"$75,000 under $100,000",470,167,221,476,29497,4063,2015
79414,"$100,000 under $200,000",290,267,406,848,28964,4880,2015
79414,"$200,000 or more",40,0,0,0,13465,3335,2015
,,,,,,,,2015
79415,,6970,862,1383,1715,105599,14256,2015
79415,"$1 under $25,000",4230,0,0,0,10321,844,2015
79415,"$25,000 under $50,000",1740,178,348,240,29088,2856,2015
79415,"$50,000 under $75,000",540,150,252,162,20607,2418,2015
79415,"$75,000 under $100,000",230,115,190,184,14045,1847,2015
79415,"$100,000 under $200,000",190,300,593,468,19119,3123,2015
79415,"$200,000 or more",40,119,0,661,12419,3168,2015
,,,,,,,,2015
79416,,14360,8609,9838,15812,532497,90596,2015
79416,"$1 under $25,000",5770,380,442,352,16762,1398,2015
79416,"$25,000 under $50,000",3610,796,1015,896,69311,7104,2015
79416,"$50,000 under $75,000",1990,1095,1524,1555,80260,9824,2015
79416,"$75,000 under $100,000",1170,1010,1289,1567,72016,9476,2015
79416,"$100,000 under $200,000",1420,2735,3391,5069,145366,24154,2015
79416,"$200,000 or more",400,2593,2177,6373,148782,38640,2015
,,,,,,,,2015
79423,,17060,18935,21521,27640,854420,158795,2015
79423,"$1 under $25,000",5610,539,672,398,14919,1325,2015
79423,"$25,000 under $50,000",4080,1613,1846,1359,78933,8148,2015
