Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,Year
77517,"$50,000 under $75,000",390,517,566,375,14497,1825,2017
77517,"$75,000 under $100,000",320,585,616,363,18543,2550,2017
77517,"$100,000 under $200,000",600,2037,2292,1391,61061,10450,2017
77517,"$200,000 or more",150,918,969,839,39838,9208,2017
,,,,,,,,2017
77518,,4430,2885,3248,2655,132215,21683,2017
77518,"$1 under $25,000",2000,133,195,109,3903,361,2017
77518,"$25,000 under $50,000",1000,351,381,384,15715,1557,2017
77518,"$50,000 under $75,000",570,430,513,434,21780,2738,2017
77518,"$75,000 under $100,000",370,520,654,488,21971,3104,2017
77518,"$100,000 under $200,000",420,882,1018,786,40710,7034,2017
77518,"$200,000 or more",70,569,487,454,28136,6889,2017
,,,,,,,,2017
77519,,460,85,147,523,16286,2315,2017
77519,"$1 under $25,000",140,0,0,0,299,30,2017
77519,"$25,000 under $50,000",110,34,0,122,1822,179,2017
77519,"$50,000 under $75,000",70,0,0,0,2470,295,2017
77519,"$75,000 under $100,000",60,0,0,0,3439,438,2017
77519,"$100,000 under $200,000",80,51,147,401,8256,1373,2017
77519,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77520,,16160,6931,7307,12069,468070,80961,2017
77520,"$1 under $25,000",6770,247,282,377,13163,1134,2017
77520,"$25,000 under $50,000",4080,863,912,1910,65358,6212,2017
77520,"$50,000 under $75,000",2490,1329,1555,2742,86471,10068,2017
77520,"$75,000 under $100,000",1290,1345,1635,2003,70745,9321,2017
77520,"$100,000 under $200,000",1360,2356,2336,3865,132036,22042,2017
77520,"$200,000 or more",170,791,587,1172,100297,32184,2017
,,,,,,,,2017
77521,,25750,28095,30064,33139,958900,154420,2017
77521,"$1 under $25,000",8810,769,886,670,19497,1697,2017
77521,"$25,000 under $50,000",5650,2426,2764,3490,94234,9097,2017
77521,"$50,000 under $75,000",3980,4626,5335,4921,139235,16383,2017
77521,"$75,000 under $100,000",2750,5058,5822,5157,147359,19454,2017
77521,"$100,000 under $200,000",3950,11489,12686,12089,373416,62492,2017
77521,"$200,000 or more",610,3727,2571,6812,185159,45297,2017
,,,,,,,,2017
77523,,10310,16856,28042,20672,711660,135387,2017
77523,"$1 under $25,000",2470,229,413,126,5776,516,2017
77523,"$25,000 under $50,000",1440,613,1058,742,25247,2539,2017
77523,"$50,000 under $75,000",1280,1393,2112,1482,46074,5598,2017
77523,"$75,000 under $100,000",1120,1829,3131,2053,61347,8256,2017
77523,"$100,000 under $200,000",3150,8566,15049,9217,328998,56157,2017
77523,"$200,000 or more",850,4226,6279,7052,244218,62321,2017
,,,,,,,,2017
77530,,13390,5024,5755,8598,297036,40948,2017
77530,"$1 under $25,000",5620,221,266,351,11453,982,2017
77530,"$25,000 under $50,000",3870,832,1186,1640,59416,5543,2017
77530,"$50,000 under $75,000",2030,1212,1430,2153,69802,7942,2017
77530,"$75,000 under $100,000",1040,1030,1086,1648,57946,7648,2017
77530,"$100,000 under $200,000",740,1277,1435,1868,70188,11625,2017
77530,"$200,000 or more",90,452,352,938,28231,7208,2017
,,,,,,,,2017
77531,,6960,4398,5046,5835,234070,36689,2017
77531,"$1 under $25,000",2520,148,200,171,5861,530,2017
77531,"$25,000 under $50,000",1720,343,343,695,29812,2944,2017
77531,"$50,000 under $75,000",1020,584,661,898,36370,4366,2017
77531,"$75,000 under $100,000",670,710,820,1081,37820,5160,2017
77531,"$100,000 under $200,000",880,2020,2446,2099,84743,14210,2017
77531,"$200,000 or more",150,593,576,891,39464,9479,2017
,,,,,,,,2017
77532,,14000,17921,19820,17289,638550,108241,2017
77532,"$1 under $25,000",4340,581,559,423,9532,853,2017
77532,"$25,000 under $50,000",2860,1303,1579,1402,48315,4815,2017
77532,"$50,000 under $75,000",2060,2638,2629,2233,75865,9295,2017
77532,"$75,000 under $100,000",1570,2710,2946,2537,90923,12555,2017
77532,"$100,000 under $200,000",2700,7942,9542,7382,270202,45516,2017
77532,"$200,000 or more",470,2747,2565,3312,143713,35207,2017
,,,,,,,,2017
77534,,1380,1841,1971,2180,76810,14151,2017
77534,"$1 under $25,000",400,0,86,0,1002,98,2017
77534,"$25,000 under $50,000",260,108,0,119,4601,475,2017
77534,"$50,000 under $75,000",190,148,168,170,6970,842,2017
77534,"$75,000 under $100,000",120,197,226,110,7393,1013,2017
77534,"$100,000 under $200,000",330,991,1087,1117,34352,5822,2017
77534,"$200,000 or more",80,397,404,664,22492,5901,2017
,,,,,,,,2017
77535,,13080,10591,14615,12192,513136,82734,2017
77535,"$1 under $25,000",4460,429,373,363,9534,866,2017
77535,"$25,000 under $50,000",2830,840,996,1369,45537,4494,2017
77535,"$50,000 under $75,000",1850,1140,1703,1605,67011,8122,2017
77535,"$75,000 under $100,000",1360,1614,2266,1575,77641,10355,2017
77535,"$100,000 under $200,000",2260,5056,7469,5572,226178,37904,2017
77535,"$200,000 or more",320,1512,1808,1708,87235,20993,2017
,,,,,,,,2017
77536,,15610,21189,22511,22315,773864,131563,2017
77536,"$1 under $25,000",4460,511,601,369,10920,994,2017
77536,"$25,000 under $50,000",3100,1371,1494,1517,57373,5883,2017
77536,"$50,000 under $75,000",2320,2863,2835,2411,91022,11361,2017
77536,"$75,000 under $100,000",1800,2975,3543,3004,107764,14757,2017
77536,"$100,000 under $200,000",3370,9978,11236,9947,352713,60357,2017
77536,"$200,000 or more",560,3491,2802,5067,154072,38211,2017
,,,,,,,,2017
77538,,380,225,264,296,15414,2491,2017
77538,"$1 under $25,000",120,0,84,0,278,28,2017
77538,"$25,000 under $50,000",90,0,0,107,1394,145,2017
77538,"$50,000 under $75,000",50,71,0,0,1650,207,2017
77538,"$75,000 under $100,000",50,0,0,0,2552,316,2017
77538,"$100,000 under $200,000",70,154,180,189,9540,1795,2017
77538,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77539,,19140,27328,27611,19806,749879,126641,2017
77539,"$1 under $25,000",6510,863,1004,484,13741,1220,2017
77539,"$25,000 under $50,000",4200,2430,2372,1684,68324,6918,2017
77539,"$50,000 under $75,000",2740,4018,4480,2538,96063,12151,2017
77539,"$75,000 under $100,000",2040,4970,5040,2716,110207,15553,2017
77539,"$100,000 under $200,000",3060,11083,11108,7094,286154,48226,2017
77539,"$200,000 or more",590,3964,3607,5290,175390,42573,2017
,,,,,,,,2017
77541,,6930,3007,3534,5112,211397,32172,2017
77541,"$1 under $25,000",2770,127,148,173,5391,477,2017
77541,"$25,000 under $50,000",1670,331,364,767,26494,2473,2017
77541,"$50,000 under $75,000",1060,452,589,863,37689,4430,2017
77541,"$75,000 under $100,000",590,492,555,797,33498,4527,2017
77541,"$100,000 under $200,000",720,1041,1346,1684,72595,12458,2017
77541,"$200,000 or more",120,564,532,828,35730,7807,2017
,,,,,,,,2017
77545,,11820,15959,19850,20512,325065,55403,2017
77545,"$1 under $25,000",4530,846,1138,664,9175,755,2017
77545,"$25,000 under $50,000",3170,2706,3557,3400,50632,4620,2017
77545,"$50,000 under $75,000",1890,4232,5359,4888,65256,7700,2017
77545,"$75,000 under $100,000",1070,3049,4121,3519,58936,8189,2017
77545,"$100,000 under $200,000",1040,4072,4881,6029,97479,16553,2017
77545,"$200,000 or more",120,1054,794,2012,43587,17586,2017
,,,,,,,,2017
77546,,24270,77903,65136,67618,2254396,498198,2017
77546,"$1 under $25,000",6370,1457,1295,641,15954,1479,2017
77546,"$25,000 under $50,000",3760,2866,2478,1968,69812,7307,2017
77546,"$50,000 under $75,000",2990,4464,4500,3032,114601,14632,2017
77546,"$75,000 under $100,000",2370,5981,5582,4647,136176,18599,2017
77546,"$100,000 under $200,000",5480,26697,24449,19027,564586,95453,2017
77546,"$200,000 or more",3300,36438,26832,38303,1353267,360728,2017
,,,,,,,,2017
77547,,4090,721,834,1462,75211,9470,2017
77547,"$1 under $25,000",1800,0,0,74,3539,314,2017
77547,"$25,000 under $50,000",1310,194,264,317,19852,1914,2017
77547,"$50,000 under $75,000",590,195,206,419,20183,2284,2017
77547,"$75,000 under $100,000",240,168,189,249,13491,1754,2017
77547,"$100,000 under $200,000",150,164,175,403,18146,3204,2017
77547,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77550,,10510,7481,6833,8565,390494,71613,2017
77550,"$1 under $25,000",4960,429,480,235,11962,1077,2017
77550,"$25,000 under $50,000",2650,709,733,989,51335,5573,2017
77550,"$50,000 under $75,000",1140,766,838,917,46782,6403,2017
77550,"$75,000 under $100,000",640,805,860,765,41131,6304,2017
77550,"$100,000 under $200,000",780,2099,2035,1879,84664,15064,2017
77550,"$200,000 or more",340,2673,1887,3780,154620,37192,2017
,,,,,,,,2017
77551,,9520,6332,6650,7742,359791,66226,2017
77551,"$1 under $25,000",4190,237,226,128,10167,932,2017
77551,"$25,000 under $50,000",2360,495,640,584,44305,4752,2017
77551,"$50,000 under $75,000",1190,723,935,794,48655,6455,2017
77551,"$75,000 under $100,000",640,638,811,752,40435,5940,2017
77551,"$100,000 under $200,000",790,1794,2010,1835,84820,14571,2017
77551,"$200,000 or more",350,2445,2028,3649,131409,33576,2017
,,,,,,,,2017
77554,,4290,13612,10827,9738,449871,110408,2017
77554,"$1 under $25,000",1130,463,366,152,2769,240,2017
77554,"$25,000 under $50,000",760,729,440,408,15630,1756,2017
77554,"$50,000 under $75,000",560,807,647,439,22721,3077,2017
77554,"$75,000 under $100,000",420,1152,1056,498,26865,4100,2017
77554,"$100,000 under $200,000",880,4624,3646,2238,95736,16741,2017
77554,"$200,000 or more",540,5837,4672,6003,286150,84494,2017
,,,,,,,,2017
77560,,510,283,302,511,16278,2557,2017
77560,"$1 under $25,000",210,0,0,0,425,41,2017
77560,"$25,000 under $50,000",100,93,0,227,1483,150,2017
77560,"$50,000 under $75,000",60,0,0,0,1811,227,2017
77560,"$75,000 under $100,000",40,0,0,0,2068,273,2017
77560,"$100,000 under $200,000",100,190,302,284,10491,1866,2017
77560,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77562,,4930,3138,3897,5035,186121,31483,2017
77562,"$1 under $25,000",1680,107,189,136,3399,306,2017
77562,"$25,000 under $50,000",1170,326,500,440,19967,2024,2017
77562,"$50,000 under $75,000",760,522,574,804,28352,3486,2017
77562,"$75,000 under $100,000",560,540,727,942,32573,4542,2017
77562,"$100,000 under $200,000",660,1211,1534,1714,66232,11318,2017
77562,"$200,000 or more",100,432,373,999,35598,9807,2017
,,,,,,,,2017
77563,,4410,5202,5260,4144,171284,29765,2017
77563,"$1 under $25,000",1670,216,305,142,3603,324,2017
77563,"$25,000 under $50,000",1010,528,450,521,17171,1776,2017
77563,"$50,000 under $75,000",550,596,572,573,21059,2799,2017
77563,"$75,000 under $100,000",390,592,697,422,22917,3351,2017
77563,"$100,000 under $200,000",630,1861,2015,1409,65321,11500,2017
77563,"$200,000 or more",160,1409,1221,1077,41213,10015,2017
,,,,,,,,2017
77564,,700,265,415,530,23926,3524,2017
77564,"$1 under $25,000",240,0,0,0,417,41,2017
77564,"$25,000 under $50,000",150,0,0,0,2418,254,2017
77564,"$50,000 under $75,000",120,87,156,112,4309,504,2017
77564,"$75,000 under $100,000",70,0,0,0,3926,504,2017
77564,"$100,000 under $200,000",120,178,259,418,12856,2221,2017
77564,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77565,,3770,11296,9969,7395,381622,89640,2017
77565,"$1 under $25,000",970,334,404,93,2514,228,2017
77565,"$25,000 under $50,000",720,373,501,324,13715,1484,2017
77565,"$50,000 under $75,000",550,762,966,566,21973,2995,2017
77565,"$75,000 under $100,000",370,810,731,522,22376,3295,2017
77565,"$100,000 under $200,000",740,2993,3028,1735,80599,14437,2017
77565,"$200,000 or more",420,6024,4339,4155,240445,67201,2017
,,,,,,,,2017
77566,,14280,19451,18626,31169,1058577,224954,2017
77566,"$1 under $25,000",3880,377,379,319,9595,865,2017
77566,"$25,000 under $50,000",2570,847,827,1192,48112,5002,2017
77566,"$50,000 under $75,000",1910,1572,1812,2010,73884,9227,2017
77566,"$75,000 under $100,000",1560,2147,2384,2526,94288,13187,2017
77566,"$100,000 under $200,000",3230,7737,8823,10027,343184,58958,2017
77566,"$200,000 or more",1130,6771,4401,15095,489514,137715,2017
,,,,,,,,2017
77568,,8390,6866,7924,7043,243483,36274,2017
77568,"$1 under $25,000",3280,211,320,255,7126,629,2017
77568,"$25,000 under $50,000",2150,941,1250,1257,37189,3728,2017
77568,"$50,000 under $75,000",1280,1290,1576,1442,48524,6163,2017
77568,"$75,000 under $100,000",740,1408,1618,1284,42783,6033,2017
77568,"$100,000 under $200,000",850,2505,2822,2293,83928,14290,2017
77568,"$200,000 or more",90,511,338,512,23933,5431,2017
,,,,,,,,2017
77571,,17150,17958,19965,24111,777370,133797,2017
77571,"$1 under $25,000",5400,421,610,375,13143,1180,2017
77571,"$25,000 under $50,000",3710,1565,1820,1456,67965,7022,2017
77571,"$50,000 under $75,000",2710,2683,3405,2264,105483,13305,2017
77571,"$75,000 under $100,000",1810,2752,3204,2505,108166,15352,2017
77571,"$100,000 under $200,000",3070,7760,8928,8046,313693,53587,2017
77571,"$200,000 or more",450,2777,1998,9465,168920,43351,2017
,,,,,,,,2017
77573,,40060,106746,108986,72666,2918700,563882,2017
77573,"$1 under $25,000",9800,2066,1909,833,24529,2246,2017
77573,"$25,000 under $50,000",6300,5008,4934,3025,119478,12540,2017
77573,"$50,000 under $75,000",5070,8574,9132,5344,197787,25300,2017
77573,"$75,000 under $100,000",4300,12125,12509,6947,254065,35456,2017
77573,"$100,000 under $200,000",10850,49306,53271,31096,1141878,196025,2017
77573,"$200,000 or more",3740,29667,27231,25421,1180963,292315,2017
,,,,,,,,2017
77575,,5970,5083,4195,8221,268953,42913,2017
77575,"$1 under $25,000",2160,227,149,277,4239,381,2017
77575,"$25,000 under $50,000",1440,477,425,983,23341,2329,2017
77575,"$50,000 under $75,000",850,613,556,1190,30618,3638,2017
77575,"$75,000 under $100,000",520,670,622,987,29833,3967,2017
77575,"$100,000 under $200,000",820,1872,1781,2490,83715,13988,2017
77575,"$200,000 or more",180,1224,662,2294,97207,18610,2017
,,,,,,,,2017
77577,,610,521,579,417,20714,3089,2017
77577,"$1 under $25,000",210,91,120,0,374,35,2017
77577,"$25,000 under $50,000",140,0,0,84,2237,218,2017
77577,"$50,000 under $75,000",100,82,0,0,3655,423,2017
77577,"$75,000 under $100,000",70,146,157,112,3872,545,2017
77577,"$100,000 under $200,000",90,202,302,221,10576,1868,2017
77577,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77578,,9900,29657,27785,20075,701875,144849,2017
77578,"$1 under $25,000",2490,741,714,340,6007,525,2017
77578,"$25,000 under $50,000",1780,1738,1720,1291,32089,3190,2017
77578,"$50,000 under $75,000",1340,2740,2857,2014,49998,6296,2017
77578,"$75,000 under $100,000",1100,3734,3615,2422,64178,8919,2017
77578,"$100,000 under $200,000",2360,12934,12673,8500,243880,41963,2017
77578,"$200,000 or more",830,7770,6206,5508,305723,83956,2017
,,,,,,,,2017
77581,,21600,53520,46537,45392,1371954,261048,2017
77581,"$1 under $25,000",5830,1432,1197,650,15064,1396,2017
77581,"$25,000 under $50,000",3910,3044,2753,2082,70828,7365,2017
77581,"$50,000 under $75,000",3000,5527,5300,3772,114035,14205,2017
77581,"$75,000 under $100,000",2330,6939,6384,5229,137121,18733,2017
77581,"$100,000 under $200,000",4990,23626,21564,17829,519388,87901,2017
77581,"$200,000 or more",1540,12952,9339,15830,515518,131448,2017
,,,,,,,,2017
77583,,13020,24104,27807,20930,538039,91362,2017
77583,"$1 under $25,000",4200,561,648,419,8837,774,2017
77583,"$25,000 under $50,000",2980,1929,2448,1868,47162,4371,2017
77583,"$50,000 under $75,000",1880,3488,4321,2918,67466,8019,2017
77583,"$75,000 under $100,000",1360,4170,4851,3170,76008,10339,2017
77583,"$100,000 under $200,000",2120,10604,11917,8192,206899,34733,2017
77583,"$200,000 or more",480,3352,3622,4363,131667,33126,2017
,,,,,,,,2017
77584,,38370,118663,102826,89776,2658597,515871,2017
77584,"$1 under $25,000",9270,2426,2149,1260,21368,1877,2017
77584,"$25,000 under $50,000",6470,6569,5896,5064,116682,11817,2017
77584,"$50,000 under $75,000",5300,11485,11220,8575,202438,25607,2017
77584,"$75,000 under $100,000",4240,14945,13454,9301,250796,35335,2017
77584,"$100,000 under $200,000",9600,53226,47951,36114,1000006,170893,2017
77584,"$200,000 or more",3490,30012,22156,29462,1067307,270342,2017
,,,,,,,,2017
77585,,340,74,136,223,12229,1813,2017
77585,"$1 under $25,000",120,0,0,0,330,34,2017
77585,"$25,000 under $50,000",70,0,0,0,1233,118,2017
77585,"$50,000 under $75,000",50,0,0,223,1704,196,2017
77585,"$75,000 under $100,000",40,74,136,0,2015,257,2017
77585,"$100,000 under $200,000",60,0,0,0,6947,1208,2017
77585,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77586,,11430,30646,25634,27365,1065719,232094,2017
77586,"$1 under $25,000",2940,697,535,230,8555,811,2017
77586,"$25,000 under $50,000",1950,1189,1094,667,40452,4510,2017
77586,"$50,000 under $75,000",1440,2077,1915,1305,58813,7898,2017
77586,"$75,000 under $100,000",1120,2580,2609,1620,68236,9983,2017
77586,"$100,000 under $200,000",2730,11125,10619,6814,295441,51678,2017
77586,"$200,000 or more",1250,12978,8862,16729,594222,157214,2017
,,,,,,,,2017
77587,,6790,1817,1752,2396,113971,15173,2017
77587,"$1 under $25,000",3320,46,0,89,5894,521,2017
77587,"$25,000 under $50,000",1960,291,372,506,28660,2731,2017
77587,"$50,000 under $75,000",890,453,477,707,30006,3475,2017
77587,"$75,000 under $100,000",340,270,321,361,18294,2392,2017
77587,"$100,000 under $200,000",280,757,582,733,31117,6054,2017
77587,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77590,,13120,5823,6292,9229,386623,61441,2017
77590,"$1 under $25,000",5630,225,297,328,12545,1110,2017
77590,"$25,000 under $50,000",3360,607,704,1216,58080,5782,2017
77590,"$50,000 under $75,000",1700,1007,1146,1764,65533,8294,2017
77590,"$75,000 under $100,000",950,730,912,1373,57253,8144,2017
77590,"$100,000 under $200,000",1260,2247,2439,3013,131223,22671,2017
77590,"$200,000 or more",220,1007,794,1535,61989,15440,2017
,,,,,,,,2017
77591,,6910,4160,5168,6678,174427,24155,2017
77591,"$1 under $25,000",2830,185,307,281,6106,523,2017
77591,"$25,000 under $50,000",1990,689,886,1393,34798,3477,2017
77591,"$50,000 under $75,000",1020,1022,1304,1467,37857,4809,2017
77591,"$75,000 under $100,000",510,816,1063,1045,28719,4091,2017
77591,"$100,000 under $200,000",520,1276,1492,1883,49654,8502,2017
77591,"$200,000 or more",40,172,116,609,17293,2753,2017
,,,,,,,,2017
77597,,380,346,514,373,19748,3652,2017
77597,"$1 under $25,000",110,0,0,0,214,19,2017
77597,"$25,000 under $50,000",70,0,154,0,1321,146,2017
77597,"$50,000 under $75,000",50,124,0,138,1673,217,2017
77597,"$75,000 under $100,000",50,0,0,0,2997,410,2017
77597,"$100,000 under $200,000",100,222,360,235,13543,2860,2017
77597,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77598,,11180,5415,5820,7193,346184,55131,2017
77598,"$1 under $25,000",4250,231,252,312,12453,1104,2017
77598,"$25,000 under $50,000",3280,506,600,908,64582,6920,2017
77598,"$50,000 under $75,000",1690,734,974,1237,69908,9517,2017
77598,"$75,000 under $100,000",880,759,944,1095,54388,8196,2017
77598,"$100,000 under $200,000",910,2112,2077,2614,93972,16565,2017
77598,"$200,000 or more",170,1073,973,1027,50881,12829,2017
,,,,,,,,2017
77611,,4390,3524,4301,5243,196764,33348,2017
77611,"$1 under $25,000",1320,57,0,97,3050,277,2017
77611,"$25,000 under $50,000",870,185,245,338,15590,1605,2017
77611,"$50,000 under $75,000",630,370,587,456,23245,2904,2017
77611,"$75,000 under $100,000",520,639,731,805,28797,3873,2017
77611,"$100,000 under $200,000",930,1731,2112,2130,90797,15252,2017
77611,"$200,000 or more",120,542,626,1417,35285,9437,2017
,,,,,,,,2017
77612,,3640,1943,2858,3655,142824,21744,2017
77612,"$1 under $25,000",1190,68,0,117,2545,245,2017
77612,"$25,000 under $50,000",700,139,258,317,11588,1208,2017
77612,"$50,000 under $75,000",560,239,408,450,21434,2612,2017
77612,"$75,000 under $100,000",450,370,585,576,25803,3411,2017
77612,"$100,000 under $200,000",670,832,1373,1818,65828,10778,2017
77612,"$200,000 or more",70,295,234,377,15626,3490,2017
,,,,,,,,2017
77616,,470,128,173,250,16560,2449,2017
77616,"$1 under $25,000",160,0,0,0,286,25,2017
77616,"$25,000 under $50,000",100,0,0,101,1451,145,2017
77616,"$50,000 under $75,000",70,40,0,0,2839,327,2017
77616,"$75,000 under $100,000",60,0,0,0,3557,463,2017
77616,"$100,000 under $200,000",80,88,173,149,8427,1489,2017
77616,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77619,,7370,4045,4120,6206,250823,38294,2017
77619,"$1 under $25,000",2470,161,130,202,5763,518,2017
77619,"$25,000 under $50,000",1700,377,388,752,28553,2962,2017
77619,"$50,000 under $75,000",1210,600,569,1035,42023,5114,2017
77619,"$75,000 under $100,000",820,749,843,1096,43689,5803,2017
77619,"$100,000 under $200,000",1070,1658,1722,2579,103683,17367,2017
77619,"$200,000 or more",100,500,468,542,27112,6530,2017
,,,,,,,,2017
77622,,750,525,684,778,30021,4773,2017
77622,"$1 under $25,000",190,0,0,0,435,39,2017
77622,"$25,000 under $50,000",170,83,0,58,2370,235,2017
77622,"$50,000 under $75,000",130,0,211,108,4049,481,2017
77622,"$75,000 under $100,000",80,77,0,135,3593,487,2017
77622,"$100,000 under $200,000",150,365,473,477,13596,2173,2017
77622,"$200,000 or more",30,0,0,0,5978,1358,2017
,,,,,,,,2017
77624,,320,127,171,158,10664,1533,2017
77624,"$1 under $25,000",120,0,0,0,200,20,2017
77624,"$25,000 under $50,000",80,0,0,0,1139,108,2017
77624,"$50,000 under $75,000",40,0,0,0,1552,197,2017
77624,"$75,000 under $100,000",40,127,171,158,2564,349,2017
77624,"$100,000 under $200,000",40,0,0,0,5209,859,2017
77624,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77625,,3800,2055,2953,4012,151173,27873,2017
77625,"$1 under $25,000",1260,79,115,107,2553,243,2017
77625,"$25,000 under $50,000",860,176,270,466,14676,1560,2017
77625,"$50,000 under $75,000",590,214,378,540,21541,2630,2017
77625,"$75,000 under $100,000",450,378,595,659,25800,3460,2017
77625,"$100,000 under $200,000",540,733,1197,1512,53372,8985,2017
77625,"$200,000 or more",100,475,398,728,33231,10995,2017
,,,,,,,,2017
77627,,10910,9806,9976,13580,543811,99832,2017
77627,"$1 under $25,000",3270,209,217,233,8343,761,2017
77627,"$25,000 under $50,000",2320,743,625,1145,43872,4717,2017
77627,"$50,000 under $75,000",1640,1069,1063,1465,62990,8140,2017
77627,"$75,000 under $100,000",1190,1135,1168,1623,69736,9434,2017
77627,"$100,000 under $200,000",2050,4238,5043,5300,206488,34853,2017
77627,"$200,000 or more",440,2412,1860,3814,152382,41927,2017
,,,,,,,,2017
77630,,11440,7021,9430,11792,392433,65514,2017
77630,"$1 under $25,000",4520,199,241,359,9042,818,2017
77630,"$25,000 under $50,000",2520,491,577,1240,40715,4199,2017
77630,"$50,000 under $75,000",1410,658,899,1433,47109,5856,2017
77630,"$75,000 under $100,000",960,784,1187,1740,51366,7019,2017
77630,"$100,000 under $200,000",1720,3370,4908,4510,161004,27043,2017
77630,"$200,000 or more",310,1519,1618,2510,83197,20579,2017
,,,,,,,,2017
77632,,8980,6788,8159,11133,370386,64032,2017
77632,"$1 under $25,000",2760,146,168,188,6153,559,2017
77632,"$25,000 under $50,000",1750,462,475,899,27890,2907,2017
77632,"$50,000 under $75,000",1270,604,916,1235,41283,5012,2017
77632,"$75,000 under $100,000",990,842,1057,1418,48860,6589,2017
77632,"$100,000 under $200,000",1880,3249,4264,4940,157387,25884,2017
77632,"$200,000 or more",330,1485,1279,2453,88813,23081,2017
,,,,,,,,2017
77640,,6470,2401,2673,6788,128818,19183,2017
77640,"$1 under $25,000",2990,128,166,403,5279,473,2017
77640,"$25,000 under $50,000",1650,248,250,1359,23567,2394,2017
77640,"$50,000 under $75,000",800,348,391,1331,23884,3044,2017
77640,"$75,000 under $100,000",480,448,497,1191,22479,3139,2017
77640,"$100,000 under $200,000",490,989,1035,2070,40141,6911,2017
77640,"$200,000 or more",60,240,334,434,13468,3222,2017
,,,,,,,,2017
77642,,14580,5049,4938,12663,286124,42153,2017
77642,"$1 under $25,000",6680,173,183,587,10440,886,2017
77642,"$25,000 under $50,000",3560,558,576,2366,45874,4440,2017
77642,"$50,000 under $75,000",2160,975,930,2721,58075,6620,2017
77642,"$75,000 under $100,000",1020,809,910,1870,44352,5779,2017
77642,"$100,000 under $200,000",990,1669,1662,3470,81029,13489,2017
77642,"$200,000 or more",170,865,677,1649,46354,10939,2017
,,,,,,,,2017
77651,,6260,7773,6746,9128,359752,67005,2017
77651,"$1 under $25,000",1830,195,127,180,4704,433,2017
77651,"$25,000 under $50,000",1170,430,299,508,21738,2280,2017
77651,"$50,000 under $75,000",860,666,617,860,33663,4345,2017
77651,"$75,000 under $100,000",730,785,810,1104,43436,5904,2017
77651,"$100,000 under $200,000",1340,3033,3263,3562,140250,23740,2017
77651,"$200,000 or more",330,2664,1630,2914,115961,30303,2017
,,,,,,,,2017
77655,,170,0,0,0,6027,903,2017
77655,"$1 under $25,000",50,0,0,0,216,22,2017
77655,"$25,000 under $50,000",50,0,0,0,807,86,2017
77655,"$50,000 under $75,000",40,0,0,0,1950,251,2017
77655,"$75,000 under $100,000",0,0,0,0,0,0,2017
77655,"$100,000 under $200,000",30,0,0,0,3054,544,2017
77655,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
77656,,7260,3557,4815,7524,247157,39346,2017
77656,"$1 under $25,000",2740,127,137,191,5342,507,2017
77656,"$25,000 under $50,000",1670,436,454,808,27505,2811,2017
77656,"$50,000 under $75,000",1040,533,772,1328,38220,4595,2017
77656,"$75,000 under $100,000",710,461,798,1041,41331,5401,2017
77656,"$100,000 under $200,000",980,1423,2204,3175,97273,16011,2017
77656,"$200,000 or more",120,577,450,981,37486,10021,2017
,,,,,,,,2017
77657,,9540,10593,14572,14921,497292,87649,2017
77657,"$1 under $25,000",2800,365,343,270,6939,631,2017
77657,"$25,000 under $50,000",1780,562,806,681,31623,3329,2017
77657,"$50,000 under $75,000",1330,933,1408,1134,49160,6010,2017
77657,"$75,000 under $100,000",1080,1211,1821,1632,60721,7838,2017
77657,"$100,000 under $200,000",2070,4715,7153,5744,203843,34138,2017
77657,"$200,000 or more",480,2807,3041,5460,145006,35703,2017
,,,,,,,,2017
77659,,2120,2184,2777,3085,89909,16023,2017
77659,"$1 under $25,000",630,0,0,0,1261,112,2017
77659,"$25,000 under $50,000",350,143,220,124,5653,579,2017
77659,"$50,000 under $75,000",310,184,279,254,10052,1241,2017
77659,"$75,000 under $100,000",250,315,443,334,11187,1413,2017
77659,"$100,000 under $200,000",470,1075,1336,1235,33620,5510,2017
77659,"$200,000 or more",110,467,499,1138,28136,7168,2017
,,,,,,,,2017
77660,,600,166,284,365,20405,3099,2017
77660,"$1 under $25,000",220,0,106,0,379,35,2017
77660,"$25,000 under $50,000",130,0,0,0,2333,248,2017
77660,"$50,000 under $75,000",100,89,0,163,3767,446,2017
77660,"$75,000 under $100,000",60,0,0,0,3591,498,2017
77660,"$100,000 under $200,000",90,77,178,202,10335,1872,2017
77660,"$200,000 or more",0,0,0,0,0,0,2017
